EXPOCODE 33RO20071215 WHP-ID P18 CRUISE DATES 20071217 TO 20080216 20160216SIOCCHCBG                                                                                                                                                                                                  *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12     SF6    CCL4  CHLORA     DOC  TRITUM  TRITER  HELIUM  HELIER  DELHE3  DELHER  DELC13  TCARBN  ALKALI    FCO2  PH_SWS  PH_TMP                 QUALT1
                                    DBAR  ITS-90  PSS-78 UMOL/KG  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG FMOL/KG PMOL/KG   UG/KG UMOL/KG      TU      TU NMOL/KG NMOL/KG  PERCNT  PERCNT  /MILLE UMOL/KG UMOL/KG    UATM           DEG C                      *
                         *******                         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         *******         *******         ******* ******* ******* ******* *******                              *
      52       1      11   11010   850.0  5.3466 34.5470    78.1 34.5478    71.0   69.30   39.80   -9.00    2.77   0.014   0.009  0.0153  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2281.1  2338.5    -9.0  7.4714   25.00 2223222222299999992292
      52       1      10   11011   999.7  4.6630 34.5490    87.5 34.5503    87.5   80.10   39.70   -9.00    2.77  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2290.8  2348.9    -9.0  7.4791   25.00 2222222299999999992292
      52       1       9   11009  1167.0  4.0178 34.5611    97.7 34.5616    98.6   92.30   39.20   -9.00    2.73  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2297.2  2364.4    -9.0  7.4891   25.00 2222222299999999992292
      52       1       8   11008  1399.6  3.3576 34.5909    91.8 34.5912    89.6  112.50   40.20   -9.00    2.83  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2322.8  2384.9    -9.0  7.4655   25.00 2222222299999999992292
      52       1       7   11007  1734.3  2.6496 34.6252    96.9 34.6256    97.7  132.70   39.80   -9.00    2.79  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2341.0  2408.1    -9.0  7.4788   25.00 2222222299999999992292
      52       1       6   11006  2131.4  2.1704 34.6519   109.2 34.6521   109.2  145.60   39.10   -9.00    2.71  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2347.6  2424.3    -9.0  7.4979   25.00 2222222299999999992292
      52       1       5   11005  2533.0  1.8687 34.6653   129.0 34.6657   129.7  143.80   37.80   -9.00    2.58  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2336.9  2360.3    -9.0  7.5400   25.00 2222222299999999992492
      52       1       4   11004  2932.7  1.7089 34.6766   140.3 34.6773   141.3  145.00   37.10   -9.00    2.52  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2332.6  2423.2    -9.0  7.5727   25.00 2222666299999999992292
      52       1       3   11003  3331.2  1.5273 34.6879   151.3 34.6887   151.3  148.60   36.50   -9.00    2.47  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2329.4  2431.3    -9.0  7.5868   25.00 2222666299999999992292
      52       1       2   11002  3733.2  1.4699 34.6925   158.5 34.6938   152.8  146.90   36.00   -9.00    2.43  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2325.2  2428.8    -9.0  7.5861   25.00 2223666299999999992292
      52       1       1   11001  4003.1  1.4998 34.6922   158.8 34.6938   153.2  147.30   35.90   -9.00    2.43  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2326.4  2433.0    -9.0  7.6073   25.00 2223222299999999996292
      53       1      24   11024     5.0 23.3679 35.0936   216.5 35.0978   217.7    5.40   11.90    0.30    0.87   1.940   1.225  1.0542  -9.000   -9.00   62.00   0.344   0.007  1.6950  0.0047   -1.51    0.15     1.1  2070.8  2313.8   442.1  7.9289   25.00 2222222222299222226222
      53       1      23   11023    20.3 23.3364 35.0932   216.6 35.0999   217.0    5.30   11.90    0.29    0.88   1.947   1.219  1.0408  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2072.2  2313.8   443.9  7.9328   25.00 2222222266699999992222
      53       1      22   11022    41.9 22.1212 35.1555   204.3 35.1586   207.9    5.10   11.00    0.43    0.91   2.006   1.241  1.0216  -9.000   -9.00   56.90   0.338   0.007  1.7067  0.0048   -1.63    0.15    -9.0  2085.6  2205.5    -9.0  7.9194   25.00 2222222222299222292492
      53       1      21   11021    66.9 16.2719 35.0977    74.8 35.0984    80.1   12.50   21.40    0.82    1.68   1.628   0.955  0.4926  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     0.3  2185.7  2311.0   899.4  7.6772   25.00 2222222222299999922262
      53       1      20   11020    92.6 14.1651 35.0120    44.9 35.0100    43.8   17.90   27.90    0.49    1.92  -9.000  -9.000 -9.0000  -9.000   -9.00   46.20   0.253   0.006  1.7648  0.0049    3.39    0.15    -9.0  2209.8  2304.0  1123.9  7.5968   25.00 2222222255599222292222
      53       1      19   11019   117.6 13.6305 34.9790    29.1 34.9791    29.6   20.10   30.10    0.01    2.07   1.193   0.676  0.2875  -9.000   -9.00   -9.00   0.242   0.006  1.7638  0.0049    3.93    0.15    -9.0  2221.8  2299.7    -9.0  7.5424   25.00 2222222266699922292292
      53       1      18   11018   141.0 13.3679 34.9603    21.4 34.9593    21.6   21.80   31.00    0.01    2.17   1.091   0.608  0.2351  -9.000   -9.00   45.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.0  2229.9  2298.8  1341.5  7.5224   25.00 2222222222299299922222
      53       1      17   11017   182.1 12.9640 34.9330    13.1 34.9321    13.3   23.10   32.50    0.01    2.26   0.918   0.520  0.2173  -9.000   -9.00   44.60   0.231   0.008 -9.0000 -9.0000   -9.00   -9.00    -0.1  2237.4  2298.2    -9.0  7.4928   25.00 2222222222299229922292
      53       1      16   11016   250.2 12.3822 34.8969    14.3 34.8950    13.4   25.30   32.50   -9.00    2.31   0.719   0.405  0.1332  -9.000   -9.00   43.50   0.190   0.006  1.7859  0.0050    4.70    0.15    -0.1  2242.9    -9.0  1467.6  7.4782   25.00 2222222222299222222522
      53       1      15   11015   325.4 11.3674 34.8322     6.1 34.8312     6.0   29.80   33.80   -9.00    2.51   0.451   0.259  0.0622  -9.000   -9.00   43.00   0.135   0.006  1.8051  0.0051    5.21    0.15    -9.0  2260.2  2304.9    -9.0  7.4255   25.00 2222222222299222292292
      53       1      14   11014   399.9  9.6570 34.7226     7.3 34.7219     6.7   37.40   37.40   -9.00    2.72   0.172   0.105 -9.0000  -9.000   -9.00   41.90   0.048   0.007  1.7907  0.0050    5.94    0.15    -0.1  2274.0  2301.6  1832.1  7.3985   25.00 2222222222299222222222
      53       1      13   11013   474.8  8.6325 34.6645    14.9 34.6629    14.4   40.60   39.90   -9.00    2.79   0.077   0.048 -9.0000  -9.000   -9.00   41.40  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     0.0  2274.1  2299.7    -9.0  7.3952   25.00 2222222222299299922492
      53       1      12   11012   600.0  7.0136 34.5878    39.2 34.5870    39.2   50.90   41.20   -9.00    2.87   0.035   0.021 -9.0000  -9.000   -9.00   40.70  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     0.1  2275.3    -9.0  1728.1  7.4194   25.00 2222222222299299922522
      53       1      11   11010   750.5  5.5997 34.5482    69.2 34.5482    73.7   64.40   40.20   -9.00    2.82   0.011   0.009  0.0340  -9.000   -9.00   39.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     0.2  2276.8  2329.9    -9.0  7.4600   25.00 2222222222299299922492
      53       1      10   11011   900.2  4.8650 34.5467    87.1 34.5473    86.2   76.30   39.60   -9.00    2.80   0.010   0.007 -9.0000  -9.000   -9.00   38.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2284.5  2314.7  1503.2  7.4712   25.00 2222222222299299992422
      53       1       9   11009  1050.1  4.2401 34.5567    93.2 34.5580    92.8   88.80   39.40   -9.00    2.79   0.002   0.003 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     0.2  2294.6  2354.5    -9.0  7.4886   25.00 2222222222299999922292
      53       1       8   11008  1233.0  3.6777 34.5754    95.1 34.5756    95.2  101.90   39.60   -9.00    2.81  -9.000  -9.000 -9.0000  -9.000   -9.00   37.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2308.9  2370.3    -9.0  7.4829   25.00 2222222222299299992292
      53       1       7   11007  1500.6  3.0210 34.6058    93.3 34.6063    95.9  121.80   40.10   -9.00    2.85   0.001   0.001 -9.0000  -9.000   -9.00   37.20  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -0.0  2331.0  2390.6  1493.4  7.4853   25.00 2223222222299299922222
      53       1       6   11006  1866.8  2.5026 34.6331   101.9 34.6343   100.7  136.90   39.60   -9.00    2.79  -0.002  -9.000 -9.0000  -9.000   -9.00   36.40  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     0.2  2341.6  2405.0    -9.0  7.4965   25.00 2222222222299299932292
      53       1       5   11005  2268.3  2.0837 34.6531   120.3 34.6543   120.2  141.30   38.50   -9.00    2.68  -9.000  -9.000 -9.0000   0.003   -9.00   36.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2337.2  2411.3  1335.9  7.5205   25.00 2222222222239299992222
      53       1       4   11004  2666.8  1.8071 34.6721   133.3 34.6724   132.8  146.00   37.60   -9.00    2.59  -0.002  -9.000 -9.0000   0.001   -9.00   36.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     0.1  2336.7  2419.5    -9.0  7.5473   25.00 2222666222239299922292
      53       1       3   11003  3068.8  1.5875 34.6845   147.1 34.6851   147.3  147.60   36.70   -9.00    2.51   0.001  -9.000 -9.0000   0.004   -9.00   36.90  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     0.2  2331.9  2422.1  1179.0  7.5786   25.00 2222666222239299922222
      53       1       2   11002  3467.1  1.5037 34.6898   154.5 34.6909   154.3  148.00   36.30   -9.00    2.47  -9.000  -9.000 -9.0000   0.002   -9.00   37.80  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     0.1  2329.3  2425.3    -9.0  7.6087   25.00 2222666222239299922292
      53       1       1   11001  3833.8  1.5113 34.6911   157.0 34.6915   148.6  148.10   36.20   -9.00    2.47  -9.000   0.001  0.0184   0.003   -9.00   39.10  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     0.1  2325.3  2429.1  1135.2  7.5885   25.00 2223222266639299926222
      54       1      36   12017     5.4 23.6418 35.1028   216.9 35.1026   217.2    5.10   11.30    0.26    0.83  -9.000  -9.000 -9.0000  -9.000    0.08   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2066.9  2312.8    -9.0  7.9371   25.00 2222222299992999996292
      54       1      35   12029     9.9 23.5833 35.1045   216.2 35.1048   217.6    5.10   11.30    0.26    0.83  -9.000  -9.000 -9.0000  -9.000    0.09   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2067.1  2313.7    -9.0  7.9428   25.00 2222222299992999992292
      54       1      34   12049    20.4 23.4856 35.1085   216.9 35.1062   218.1    5.10   11.30    0.25    0.84  -9.000  -9.000 -9.0000  -9.000    0.09   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2067.4  2318.7    -9.0  7.9291   25.00 2222222299992999992292
      54       1      33   12027    40.7 22.4621 34.9539   219.1 34.9529   219.7    6.80   12.70    0.23    0.93  -9.000  -9.000 -9.0000  -9.000    0.12   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2079.0  2307.7    -9.0  7.8892   25.00 2222222299992999992292
      54       1      32   12023    60.1 21.5335 35.1332   195.4 35.1581   187.7    6.20   11.40    0.74    1.00  -9.000  -9.000 -9.0000  -9.000    0.16   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2103.4  2320.7    -9.0  7.8937   25.00 2222222299992999992292
      54       1      31   12037    75.6 15.9469 35.1053    62.1 35.1027    63.0   13.20   22.60    0.78    1.76  -9.000  -9.000 -9.0000  -9.000    0.16   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2195.1  2318.3    -9.0  7.6410   25.00 2222222299992999992292
      54       1      30   12036    90.8 15.2357 35.0682    50.9 35.0532    45.9   16.00   25.80    0.88    1.91  -9.000  -9.000 -9.0000  -9.000    0.13   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2207.7  2263.2    -9.0  7.5936   25.00 2222222299992999992492
      54       1      29   12044   124.7 13.7054 34.9876    23.8 34.9850    19.1   20.00   31.10    0.04    2.13  -9.000  -9.000 -9.0000  -9.000    0.04   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2228.1  2296.3    -9.0  7.5155   25.00 2222222299992999992292
      54       1      28   12057   145.0 13.3764 34.9640    17.2 34.9642    16.9   21.30   31.50    0.01    2.18  -9.000  -9.000 -9.0000  -9.000    0.02   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2231.9  2301.5    -9.0  7.5062   25.00 2222222299992999992292
      54       1      27   12026   175.2 13.0792 34.9409    15.6 34.9391    15.6   22.70   31.80    0.01    2.21  -9.000  -9.000 -9.0000  -9.000    0.01   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2234.9    -9.0    -9.0  7.4931   25.00 2222222299992999992992
      54       1      26   12030   200.7 12.8298 34.9237     7.9 34.9211     9.3   24.20   32.50    0.01    2.29  -9.000  -9.000 -9.0000  -9.000    0.01   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2240.2  2299.3    -9.0  7.4734   25.00 2222222299992999992292
      54       1      25   12024   250.7 12.4937 34.9010     8.7 34.8989    10.6   25.10   32.80    0.01    2.33  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2243.3    -9.0    -9.0  7.4723   25.00 2222222299992999992992
      54       1      24   12019   299.3 12.0732 34.8763     9.2 34.8772    11.1   26.80   32.80    0.01    2.37  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2247.6  2301.5    -9.0  7.4604   25.00 2222222299999999992292
      54       1      23   12022   350.4 11.4593 34.8405    17.3 34.8356    21.0   28.10   32.50    0.01    2.38  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2247.6    -9.0    -9.0  7.4659   25.00 2222222299999999992992
      54       1      22   12015   399.5 10.1784 34.7549     4.3 34.7536     3.9   35.80   36.00   -9.00    2.67  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2271.4  2304.4    -9.0  7.3922   25.00 2222222299999999996292
      54       1      21   12020   500.5  8.5905 34.6646     3.5 34.6637     3.9   42.00   39.90   -9.00    2.92  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
      54       1      20   12055   600.5  7.0217 34.5891    22.4 34.5894    23.0   49.90   43.00   -9.00    3.00  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2285.4    -9.0    -9.0  7.3782   25.00 2222222299999999992992
      54       1      19   12018   700.4  6.1015 34.5587    45.1 34.5568    45.1   58.80   42.50   -9.00    2.96  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
      54       1      18   12025   801.5  5.3924 34.5453    70.4 34.5455    71.8   67.10   40.80   -9.00    2.86  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2281.0  2333.4    -9.0  7.4495   25.00 2222222299999999992492
      54       1      17   12016   900.6  4.8013 34.5451    87.6 34.5450    88.7   75.70   39.60   -9.00    2.79  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
      54       1      16   12051  1000.8  4.4634 34.5504    93.7 34.5519    93.5   82.70   39.20   -9.00    2.78  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2287.3    -9.0    -9.0  7.4896   25.00 2222222299999999992992
      54       1      15   12014  1100.5  4.0591 34.5585   100.5 34.5588   100.1   90.50   38.80   -9.00    2.75  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
      54       1      14   12013  1200.0  3.6716 34.5738    99.7 34.5739    99.3  100.40   39.30   -9.00    2.79  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2303.0  2390.3    -9.0  7.4930   25.00 2222222299999999992492
      54       1      13   12012  1300.9  3.5168 34.5857    86.7 34.5860    88.7  109.50   40.20   -9.00    2.88  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
      54       1      12   12031  1399.4  3.3214 34.5926    92.1 34.5929    91.8  113.50   40.20   -9.00    2.87  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2319.7    -9.0    -9.0  7.4564   25.00 2222222299999999992992
      54       1      11   12003  1500.2  3.1206 34.5995    96.4 34.6005    96.6  117.20   39.70   -9.00    2.84  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
      54       1      10   12032  1600.6  2.9060 34.6103    97.0 34.6114    97.0  123.60   39.90   -9.00    2.85  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2327.4  2366.9    -9.0  7.4930   25.00 2222222299999999992492
      54       1       9   12002  1800.1  2.5650 34.6277   103.4 34.6288   103.6  132.10   39.50   -9.00    2.80  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
      54       1       8   12021  2000.1  2.2917 34.6426   110.9 34.6438   111.0  137.80   39.10   -9.00    2.75  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2335.1    -9.0    -9.0  7.5153   25.00 2222222299999999992992
      54       1       7   12001  2199.7  2.1019 34.6532   117.8 34.6549   117.9  141.90   38.50   -9.00    2.71  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
      54       1       6   12033  2399.1  1.9560 34.6623   122.8 34.6643   123.3  144.70   38.20   -9.00    2.67  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2335.7  2417.6    -9.0  7.5463   25.00 2222222299999999992292
      54       1       5   12008  2600.1  1.8302 34.6714   131.5 34.6723   131.6  145.70   37.70   -9.00    2.63  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222222299999999999999
      54       1       4   12009  2800.3  1.7625 34.6767   136.7 34.6784   136.8  146.30   37.20   -9.00    2.59  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2330.5    -9.0    -9.0  7.6008   25.00 2222666299999999992992
      54       1       3   12006  2999.6  1.6315 34.6824   144.0 34.6831   144.7  147.10   36.80   -9.00    2.55  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 2222666299999999999999
      54       1       2   12007  3250.7  1.5291 34.6883   152.1 34.6895   152.5  147.70   36.30   -9.00    2.51  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2325.0  2426.4    -9.0  7.5947   25.00 2222666299999999992292
      54       1       1   12035  3598.4  1.5148 34.6904   155.0 34.6916   154.9  147.90   36.10   -9.00    2.49  -9.000  -9.000 -9.0000  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2325.0  2427.8    -9.0  7.6181   25.00 2222222299999999996292
      55       1      36   12017     4.8 23.3212 35.0063   215.7 35.0072   223.2    6.10   11.90    0.27    0.84   1.949   1.218  1.0336  -9.000   -9.00   65.50  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00     1.1  2068.5  2309.7   450.2  7.9439   25.00 2223222222299299926222
      55       1      35   12029    13.0 23.3218 35.0068   215.9 35.0081   218.0    6.10   11.90    0.27    0.85   1.945   1.210  1.0457  -9.000   -9.00   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2068.0  2312.3    -9.0 -9.0000   -9.00 2222222266699999992299
      55       1      34   12049    27.0 23.2984 35.0140   217.0 35.0161   218.1    6.00   11.90    0.26    0.86   1.938   1.207  0.9920  -9.000   -9.00   61.30  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0  2069.3  2310.5   451.0  7.9299   25.00 2222222222299299992222
