EXPOCODE 316N138_9   WHP-ID P16A/P17A     CRUISE DATES 080791 TO 112492    20030310WHPOSIODM                                                                                                                                                                                                   *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  DELHE3  HELIUM  TRITER  DELHER  TRITUM  TCARBN    PCO2  HELIER    NEON  NEONER PCO2TMP  DELC14  C14ERR  DELC13              QUALT1              QUALT2
                                    DBAR  ITS-90  PSS-78 UMOL/KG   DEG C  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG  PERCNT NMOL/KG      TU  PERCNT      TU UMOL/KG    UATM NMOL/KG NMOL/KG NMOL/KG   DEG_C  /MILLE  /MILLE  /MILLE                                       *
                         *******                 ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                 ******* ******* *******         *******                 *******         *******                                       *
      63       1      19      19  1113.9  1.1623 34.7270   199.7  1.1013 34.7261   199.2  108.08   31.57    0.00    2.17  -9.000  -9.000    9.58  1.9127  -9.000    0.15  -9.000    -9.0    -9.0  0.0032   8.064   0.018    -9.0  -999.0  -999.0   -9.00 2222222225522599299 2222222225522599299
      63       1      20      20  1264.6  1.0306 34.7220   200.8  0.9611 34.7210   201.5  112.08   31.77    0.00    2.18  -9.000  -9.000    9.91  1.9195  -9.000    0.19  -9.000    -9.0    -9.0  0.0049   8.114   0.031    -9.0  -999.0  -999.0   -9.00 2222222225522599299 2222222225522599299
      63       1      21      21  1416.0  0.9323 34.7171   202.2  0.8539 34.7167   200.7  115.47   31.98    0.00    2.20  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      63       1      22      22  1566.7  0.8400 34.7137   203.3  0.7524 34.7133   203.4  118.88   32.03    0.00    2.20  -9.000  -9.000   10.18  1.9189  -9.000    0.19  -9.000    -9.0    -9.0  0.0048   8.118   0.039    -9.0  -999.0  -999.0   -9.00 2222222225522599299 2222222225522599299
      63       1      23      23  1717.9  0.7435 34.7101   205.2  0.6466 34.7098   205.1  122.50   32.09    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      63       1      24      24  1871.0  0.6865 34.7077   206.5  0.5795 34.7070   206.7  125.11   32.14    0.00    2.21  -9.000  -9.000   11.26  1.8900  -9.000    0.19  -9.000    -9.0    -9.0  0.0048   7.967   0.047    -9.0  -999.0  -999.0   -9.00 2222222225522599499 2222222225522599499
      63       1      25      25  2024.0  0.6418 34.7057   207.0  0.5241 34.7056   207.9  126.30   32.19    0.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      63       1      26      26  2176.9  0.5975 34.7046   208.2  0.4690 34.7041   208.4  126.48   32.24    0.00    2.22  -9.000  -9.000   10.94  1.9322  -9.000    0.17  -9.000    -9.0    -9.0  0.0039   8.128  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225522599299 2222222225522599299
      63       1      27      27  2329.4  0.5418 34.7040   209.2  0.4024 34.7041   209.7  126.66   32.30    0.00    2.22  -9.000  -9.000   10.31  1.9308  -9.000    0.17  -9.000    -9.0    -9.0  0.0037   8.121   0.023    -9.0  -999.0  -999.0   -9.00 2222222225522599299 2222222225522599299
      63       1      28      28  2480.6  0.4847 34.7030   210.5  0.3343 34.7021   210.7  127.44   32.40    0.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      63       1      29      29  2634.1  0.4107 34.7021   212.1  0.2492 34.7013   212.5  127.62   32.40    0.00    2.23  -9.000  -9.000    9.37  1.9305  -9.000    0.15  -9.000    -9.0    -9.0  0.0031   8.133   0.024    -9.0  -999.0  -999.0   -9.00 2222222225522599299 2222222225522599299
      63       1      30      30  2786.4  0.3697 34.7022   213.7  0.1963 34.7013   213.4  128.61   32.40    0.00    2.22  -9.000  -9.000    9.37  1.9278  -9.000    0.17  -9.000    -9.0    -9.0  0.0039   8.115   0.037    -9.0  -999.0  -999.0   -9.00 2222222225522599299 2222222225522599299
      63       1      31      31  2938.8  0.3056 34.7014   215.5  0.1206 34.7007   215.5  128.38   32.50    0.00    2.23  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      63       1      32      32  3092.6  0.2472 34.7014   217.6  0.0500 34.7003   218.0  127.74   32.35    0.00    2.23  -9.000  -9.000    8.14  1.9240  -9.000    0.15  -9.000    -9.0    -9.0  0.0030   8.145   0.020    -9.0  -999.0  -999.0   -9.00 2222222225522599299 2222222225522599299
      63       1      33      33  3214.9  0.2206 34.7024   218.3  0.0131 34.7009   218.3  127.92   32.40    0.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      63       1      34      34  3346.9  0.2021 34.7020   219.7 -0.0169 34.7007   219.3  127.49   32.40    0.00    2.22  -9.000  -9.000    8.30  1.9252  -9.000    0.15  -9.000    -9.0    -9.0  0.0031   8.146  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225522599299 2222222225522599299
      63       1      35      35  3501.7  0.1856 34.7020   221.0 -0.0474 34.7003   220.0  127.26   32.46    0.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      63       1      36      36  3606.2  0.1741 34.7018   221.3 -0.0685 34.7005   221.0  127.03   32.46    0.00    2.22  -9.000  -9.000    7.97  1.9286  -9.000    0.15  -9.000    -9.0    -9.0  0.0030   8.170   0.018    -9.0  -999.0  -999.0   -9.00 2222222225522599299 2222222225522599299
      64       1       1       1     2.9 -0.7266 33.9155   365.3 -0.7267 33.9228   357.5   50.82   25.79    0.31    1.76   7.123  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2158.8   414.8 -9.0000  -9.000  -9.000     4.0   -83.7     3.9    1.39 2222222222599922922 2222222222599922922
      64       1       2       2    47.4 -0.7156 33.9892   358.9 -0.7170 33.9933   353.4   52.58   26.71    0.26    1.81  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0   -93.7     3.0    1.29 2222222225599999922 2222222225599999922
      64       1       3       3    55.7 -0.7776 33.9888   357.6 -0.7791 33.9935   353.0   52.56   26.71    0.26    1.82   6.899  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222599999999 2222222222599999999
      64       1       4       4    85.1 -0.8085 33.9920   340.3 -0.8109 33.9971   351.3   52.74   26.82    0.26    1.83  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      64       1       5       5   125.6 -0.7826 34.0027   327.7 -0.7861 34.0071   349.4   53.31   26.87    0.26    1.85   6.739  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222599999999 2222222222599999999
      64       1       6       6   145.5 -0.7686 34.0180   319.4 -0.7728 34.0204   344.6   54.09   27.45    0.24    1.89  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0   -86.2     3.5    1.24 2222222225599999922 2222222225599999922
      64       1       7       7   174.9  0.0637 34.2932   264.3  0.0573 34.2939   267.0   69.98   31.12    0.10    2.14   3.903  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -117.8     4.2    0.75 2222222222599999922 2222222222599999922
      64       1       8       8   206.2  1.2008 34.5600   210.9  1.1912 34.5607   199.9   81.73   33.30    0.01    2.28  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -138.5     2.9    0.42 2222222225599999922 2222222225599999922
      64       1       9       9   257.2  1.6345 34.6610   187.7  1.6214 34.6613   184.6   85.91   33.04    0.01    2.25   0.517  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -130.3     2.5    0.43 2222222222599999922 2222222222599999922
      64       1      10      10   306.1  1.7085 34.6944   182.5  1.6925 34.6937   184.3   88.10   32.51    0.00    2.22   0.309  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -142.7     2.7    0.41 2222222223599999922 2222222223599999922
      64       1      11      11   406.0  1.5346 34.7007   185.7  1.5136 34.7010   187.9   91.89   32.30    0.00    2.21   0.376  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -147.4     3.1    0.42 2222222223599999922 2222222223599999922
      64       1      12      12   505.9  1.5576 34.7249   188.6  1.5309 34.7263   190.7   94.68   31.77    0.00    2.16   0.171  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -154.5     6.1    0.43 2222222222599999962 2222222222599999962
      64       1      13      13   654.9  1.4227 34.7284   192.7  1.3880 34.7301   192.1  100.30   31.77    0.00    2.17   0.120  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -152.7     2.5    0.40 2222222222599999922 2222222222599999922
      64       1      14      14   805.8  1.2948 34.7263   195.1  1.2519 34.7281   190.0  105.54   32.24    0.00    2.20   0.097  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -157.8     2.6    0.36 2222222222599999922 2222222222599999922
      64       1      15      15   952.8  1.1958 34.7270   195.4  1.1448 34.7272   194.3  108.55   32.14    0.00    2.19   0.069  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -157.9     2.8    0.36 2222222222599999922 2222222222599999922
      64       1      16      16  1100.1  1.0679 34.7218   198.7  1.0087 34.7221   199.5  112.19   32.08    0.00    2.19   0.053  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -152.9     2.9    0.40 2222422222599999922 2222422222599999922
      64       1      17      17  1197.5  1.0020 34.7195   200.1  0.9372 34.7207   199.7  114.20   32.08    0.00    2.20  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -160.4     2.7    0.43 2222222225599999922 2222222225599999922
      64       1      18      18  1295.2  0.9340 34.7170   201.4  0.8636 34.7180   201.3  116.62   32.13    0.00    2.20   0.044  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -163.6     2.9    0.42 2222222222599999922 2222222222599999922
      64       1      19      19  1395.2  0.8821 34.7152   202.2  0.8056 34.7158   202.4  118.23   32.13    0.00    2.20  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -167.3     2.7    0.43 2222222225599999922 2222222225599999922
      64       1      20      20  1492.6  0.8251 34.7116   203.7  0.7428 34.7138   203.0  120.46   32.23    0.00    2.20   0.047  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222599999999 2222222222599999999
      64       1      21      21  1591.4  0.7572 34.7095   204.6  0.6690 34.7105   204.1  122.69   32.39    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      64       1      22      22  1689.8  0.7242 34.7077   205.5  0.6296 34.7096   205.6  124.31   32.44    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      64       1      23      23  1840.3  0.6672 34.7055   206.6  0.5627 34.7076   206.5  126.75   32.44    0.00    2.21   0.062  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222599999999 2222222222599999999
      64       1      24      24  1991.1  0.6083 34.7048   207.9  0.4936 34.7064   207.9  127.96   32.54    0.00    2.22   0.082  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222599999999 2222222222599999999
      64       1      25      25  2142.4  0.5513 34.7025   209.0  0.4263 34.7045   209.1  127.94   32.54    0.00    2.23   0.101  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222599999999 2222222222599999999
      64       1      26      26  2294.0  0.4744 34.7023   210.3  0.3390 34.7029   210.8  128.12   32.54    0.00    2.22   0.127  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222599999999 2222222222599999999
      64       1      27      27  2444.7  0.4294 34.7016   211.8  0.2830 34.7023   212.0  128.72   32.54    0.00    2.22  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      64       1      28      28  2595.8  0.3705 34.7014   213.2  0.2129 34.7020   213.7  129.11   32.54    0.00    2.23  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      64       1      29      29  2746.9  0.3265 34.7010   214.8  0.1573 34.7020   214.4  129.71   32.48    0.00    2.22   0.153  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222599999999 2222222222599999999
      64       1      30      30  2898.3  0.2736 34.7008   216.2  0.0927 34.7014   215.8  129.48   32.58    0.00    2.23   0.206  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222599999999 2222222222599999999
      64       1      31      31  3048.7  0.2226 34.6997   217.7  0.0298 34.7010   217.9  128.64   32.58    0.00    2.23   0.234  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222226599999999 2222222226599999999
      64       1      32      32  3201.1  0.2066 34.7012   218.6  0.0007 34.7010   219.0  128.62   32.58    0.00    2.24   0.272  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222599999999 2222222222599999999
      64       1      33      33  3352.9  0.1766 34.7012   220.0 -0.0423 34.7010   220.3  127.98   32.58    0.00    2.23  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      64       1      34      34  3506.4  0.1756 34.7002   220.6 -0.0576 34.7008   220.6  127.55   32.52    0.00    2.23  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      64       1      35      35  3609.2  0.1736 34.7013   221.7 -0.0692 34.7014   221.5  127.52   32.52    0.00    2.24   0.321  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222222599999999 2222222222599999999
      64       1      36      36  3792.3  0.1826 34.7005   221.5 -0.0782 34.7014   221.6  127.91   32.52    0.00    2.24   0.339  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222226599999999 2222222226599999999
      65       1       1       1     7.4 -0.6373 33.9851   386.2 -0.6375 33.9894   353.7   51.92   26.62    0.26    1.80  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000  2163.8   419.8 -9.0000  -9.000  -9.000     4.0  -999.0  -999.0   -9.00 2222222225599922999 2222222225599922999
      65       1       2       2    66.0 -0.8287 33.9876   356.9 -0.8305 33.9900   355.6   54.29   26.56    0.27    1.82  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      65       1       3       3   130.6 -0.8172 34.0356   337.4 -0.8209 34.0383   339.2   58.25   27.45    0.24    1.92  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      65       1       4       4   157.2  0.4713 34.3609   273.8  0.4650 34.3506   246.8   72.19   31.78    0.08    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      65       1       5       5   182.0  1.5183 34.5662   203.5  1.5093 34.5721   188.6   80.76   33.61    0.01    2.34  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      65       1       6       6   211.1  1.7762 34.6438   181.9  1.7652 34.6427   180.9   83.74   33.24    0.00    2.30  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      65       1       7       7   245.6  1.7368 34.6624   182.1  1.7241 34.6621   182.4   85.31   32.82    0.00    2.28  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      65       1       8       8   280.6  1.6645 34.6770   184.8  1.6500 34.6761   184.7   87.28   32.55    0.00    2.26  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      65       1       9       9   331.4  1.7224 34.7033   184.7  1.7050 34.7007   185.2   88.86   32.18    0.00    2.23  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      65       1      10      10   409.2  1.6371 34.7169   188.9  1.6156 34.7163   188.5   91.63   31.80    0.00    2.20  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      65       1      11      11   509.3  1.5664 34.7294   191.5  1.5394 34.7285   191.2   95.62   31.48    0.00    2.18  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      65       1      12      12   609.8  1.4831 34.7336   194.1  1.4508 34.7338   194.3   99.01   31.32    0.00    2.16  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      65       1      13      13   709.1  1.3646 34.7308   194.6  1.3271 34.7307   194.5  102.61   31.47    0.00    2.18  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      65       1      14      14   810.9  1.2793 34.7305   194.8  1.2362 34.7295   196.8  105.40   31.36    0.00    2.18  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
      65       1      15      15   911.5  1.1729 34.7260   198.2  1.1245 34.7260   194.3  109.21   31.97    0.00    2.21  -9.000  -9.000 -999.00 -9.0000  -9.000   -9.00  -9.000    -9.0    -9.0 -9.0000  -9.000  -9.000    -9.0  -999.0  -999.0   -9.00 2222222225599999999 2222222225599999999
