EXPOCODE 320620140320 WHP-ID P16S CRUISE DATES 20140326 TO 20140504 20160323SIOCCHCBG                                                                                                                                                        *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12     SF6     DOC  TRITUM  HELIUM  DELHE3  DELC14  DELC13  TCARBN  ALKALI  PH_TOT  PH_TMP                QUALT1
                                    DBAR  ITS-90  PSS-78 UMOL/KG  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG FMOL/KG UMOL/KG      TU NMOL/KG  PERCNT  /MILLE  /MILLE UMOL/KG UMOL/KG           DEG C                     *
                         *******                 ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                             *
      78       1      23      23   698.9  6.1312 34.3233   216.8 34.3223   216.6   12.80   26.21    0.01    1.80   2.083   1.030  0.1700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2162.2  2281.0  7.7403   20.00 222222222222199999222
      78       1      22      22   800.3  5.3210 34.3275   199.2 34.3268   198.1   22.48   29.52    0.01    2.01  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2184.7  2288.6  7.7023   20.00 222222222999199999222
      78       1      21      21   899.8  4.7822 34.3497   185.2 34.3498   182.9   32.35   31.66    0.01    2.19   0.555   0.283  0.0400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2201.2  2297.4  7.6726   20.00 222222222222199999222
      78       1      20      20   999.6  4.1386 34.3858   175.8 34.3859   173.8   44.77   33.21   -9.00    2.30  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2220.6  2313.1  7.6530   20.00 222222222999199999222
      78       1      19      19  1099.5  3.6591 34.4406   165.7 34.4408   164.0   59.03   34.33   -9.00    2.39   0.082   0.055 -0.0100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2240.5  2326.3  7.6373   20.00 222222222222199999622
      78       1      18      18  1200.3  3.3442 34.4930   155.4 34.4928   155.6   72.42   34.98   -9.00    2.43  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2257.4  2341.1  7.6294   20.00 222222222999199999222
      78       1      17      17  1299.6  3.0644 34.5286   153.0 34.5286   153.1   82.39   35.23   -9.00    2.44   0.012   0.001 -0.0500   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2267.7  2352.0  7.6295   20.00 222222222222199999222
      78       1      16      16  1399.4  2.7903 34.5580   151.7 34.5574   152.3   90.69   35.35   -9.00    2.45  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2276.9  2363.6  7.6300   20.00 222222222999199999222
      78       1      15      15  1499.1  2.6639 34.5749   150.7 34.5739   150.8   96.36   35.47   -9.00    2.47   0.003   0.002 -0.0300   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2282.4  2368.8  7.6305   20.00 222222222222199999222
      78       1      14      14  1599.9  2.5464 34.5885   150.0 34.5884   150.3  100.66   35.53   -9.00    2.48  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2287.2  2373.3  7.6307   20.00 222222222999199999222
      78       1      13      13  1799.0  2.3231 34.6130   149.3 34.6132   149.9  108.86   35.70   -9.00    2.50  -9.000   0.002  0.0100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2295.2  2382.9  7.6324   20.00 222222222222199999222
      78       1      12      12  2000.1  2.1580 34.6301   149.7 34.6298   150.1  114.82   35.69   -9.00    2.49  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2302.0  2389.5  7.6335   20.00 222222222999199999222
      78       1      11      11  2250.7  2.0282 34.6430   151.0 34.6439   150.9  119.12   35.62   -9.00    2.49  -9.000   0.001  0.0200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2305.0  2393.8  7.6352   20.00 222222222222199999622
      78       1      10      10  2499.1  1.9177 34.6532   153.9 34.6532   153.3  121.66   35.51   -9.00    2.48  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2305.8  2397.6  7.6394   20.00 222222222999199999222
      78       1       9      09  2749.3  1.8030 34.6630   157.0 34.6634   156.7  124.01   35.23   -9.00    2.46   0.003  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2305.9  2398.3  7.6433   20.00 222222222222199999222
      78       1       8      08  2998.2  1.7306 34.6695   161.7 34.6695   160.8  124.30   35.00   -9.00    2.43  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2303.5  2396.0  7.6478   20.00 222222222999199999222
      78       1       7      07  3300.9  1.6275 34.6781   167.8 34.6785   166.8  124.49   34.61   -9.00    2.40   0.006   0.003 -0.0100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2299.4  2396.0  7.6533   20.00 222222222222199999226
      78       1       6      06  3599.9  1.5394 34.6859   173.2 34.6855   173.8  123.32   34.15   -9.00    2.37  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2293.9  2391.9  7.6594   20.00 222222222999199999222
      78       1       5      05  3899.1  1.5018 34.6901   176.9 34.6900   177.4  122.73   33.85   -9.00    2.36  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2290.7  2388.2  7.6631   20.00 222222222999199999222
      78       1       4      04  4199.5  1.4689 34.6938   180.9 34.6931   181.8  121.85   33.60   -9.00    2.34  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2287.2  2385.9  7.6656   20.00 222222222999199999222
      78       1       3      03  4499.5  1.4026 34.6993   186.2 34.6988   187.1  120.97   33.20   -9.00    2.30   0.001   0.002  0.0200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2281.8  2382.0  7.6693   20.00 222222222222199999222
      78       1       2      02  4699.9  1.3932 34.7011   188.9 34.7004   189.1  120.58   33.06   -9.00    2.29  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2279.1  2380.6  7.6708   20.00 222222222999199999262
      78       1       1      01  4930.1  1.4150 34.7013   189.8 34.7027   189.6  120.49   33.07   -9.00    2.28   0.002  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00  -189.1     0.5  2279.4  2380.6  7.6706   20.00 222222222222199966622
      79       1      36      36     4.7 25.3492 35.7956   205.4 35.7959   205.6    0.59    0.03    0.01    0.09   1.499   1.026  1.3600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2018.3  2353.2  8.1667   20.00 222222222222911999622
      79       1      35      35    36.1 25.3497 35.7950   206.3 35.7967   205.5    0.78    0.02    0.01    0.08   1.631   1.007  1.4700   -9.00  -9.000 -9.0000   -9.00    53.9     1.1  2017.1  2353.2  8.1679   20.00 222222222266911922222
      79       1      34      34    49.8 25.3749 35.7952   206.3 35.7959   205.5    0.68    0.01   -9.00    0.07  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2018.4  2353.0  8.1665   20.00 222222222999911999222
      79       1      33      33    70.6 24.4680 35.9293   216.0 35.9312   215.4    0.59   -9.00   -9.00    0.07   1.560   1.080  1.5100   -9.00  -9.000 -9.0000   -9.00    48.0     1.1  2028.7  2361.2  8.1593   20.00 222222222222911922222
      79       1      32      32   115.0 22.1887 35.7852   213.4 35.7855   211.6    0.49   -9.00   -9.00    0.05   1.537   1.135  1.5000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2039.2  2349.9  8.1270   20.00 222222222222911999222
      79       1      31      31   164.5 20.9236 35.7279   200.0 35.7304   199.6    0.59    0.52    0.08    0.12  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    58.4     0.8  2057.3  2345.2  8.0887   20.00 222222222999911922222
      79       1      30      30   215.4 19.2944 35.5708   200.5 35.5709   199.7    0.59    1.74    0.02    0.14   2.265   1.273  1.5300   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2064.8  2332.4  8.0562   20.00 222222222222999999222
      79       1      29      29   266.1 17.7939 35.4172   195.5 35.4164   195.6    0.88    3.32    0.01    0.26   1.868   1.310  1.5300   -9.00  -9.000 -9.0000   -9.00    68.9     0.8  2079.3  2323.0  8.0158   20.00 222222222222911922622
      79       1      28      28   314.9 16.6536 35.3172   197.0 35.3145   196.8    1.07    4.41    0.01    0.34  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    65.6     0.8  2085.8  2317.1  7.9916   20.00 222222222999999922222
      79       1      27      27   364.4 15.2478 35.1600   195.1 35.1543   194.0    1.66    6.97    0.01    0.53   2.503   1.381  1.4100   -9.00  -9.000 -9.0000   -9.00    70.1     0.9  2096.8  2309.5  7.9528   20.00 222222222222911922226
      79       1      26      26   434.7 11.6933 34.7520   197.7 34.7472   196.8    3.71   13.74    0.01    0.99   2.283   1.465  1.0800   -9.00  -9.000 -9.0000   -9.00    49.7     1.0  2122.3  2291.4  7.8629   20.00 222222222222999922222
      79       1      25      25   534.4  8.1021 34.4242   208.8 34.4211   209.4    7.33   21.46    0.01    1.49   2.779   1.416  0.4700   -9.00  -9.000 -9.0000   -9.00    31.8     1.0  2147.1  2279.8  7.7757   20.00 222222222222911922262
      79       1      24      24   635.1  6.4960 34.3345   226.8 34.3351   222.8   10.36   24.69    0.01    1.67   2.421   1.216  0.2500   -9.00  -9.000 -9.0000   -9.00     6.4     1.2  2154.5  2279.8  7.7570   20.00 222222222222999922222
      79       1      23      23   734.9  5.6682 34.3090   211.2 34.3116   214.5   15.83   27.38    0.01    1.87   1.703   0.819  0.0600   -9.00  -9.000 -9.0000   -9.00   -25.4     1.1  2167.4  2282.6  7.7306   20.00 222222222222911922222
      79       1      22      22   834.0  5.0053 34.3251   190.3 34.3247   193.1   26.10   30.57    0.01    2.09   0.726   0.400  0.0300   -9.00  -9.000 -9.0000   -9.00   -82.5     1.0  2190.8  2292.2  7.6880   20.00 222222222222999922222
      79       1      21      21   935.7  4.4353 34.3699   174.2 34.3698   174.4   39.49   32.87   -9.00    2.25   0.349   0.181  0.0100   -9.00  -9.000 -9.0000   -9.00  -103.9     0.9  2213.8  2305.3  7.6557   20.00 222222222222911922222
      79       1      20      20  1035.5  3.9363 34.4156   161.1 34.4149   161.2   52.88   34.45    0.01    2.37   0.110   0.054  0.0300   -9.00  -9.000 -9.0000   -9.00  -141.6     0.7  2234.2  2319.0  7.6317   20.00 222222222222999922222
      79       1      19      19  1133.6  3.5884 34.4586   156.1 34.4573   155.5   64.02   35.01   -9.00    2.41   0.043   0.014  0.0100   -9.00  -9.000 -9.0000   -9.00  -155.8     0.8  2249.0  2331.3  7.6242   20.00 222222222222911922222
      79       1      18      18  1234.5  3.2279 34.5073   154.3 34.5079   153.7   76.43   35.14   -9.00    2.43   0.016   0.008 -9.0000   -9.00  -9.000 -9.0000   -9.00  -172.6     0.5  2262.5  2345.6  7.6263   20.00 222222222222911922222
      79       1      17      17  1334.8  2.9642 34.5419   152.1 34.5419   151.5   86.59   35.32   -9.00    2.45   0.006   0.002 -9.0000   -9.00  -9.000 -9.0000   -9.00  -188.6     0.5  2272.1  2357.8  7.6279   20.00 222222222222911922222
      79       1      16      16  1433.4  2.7835 34.5613   151.9 34.5627   151.5   92.45   35.33   -9.00    2.46   0.002   0.001 -0.0100   -9.00  -9.000 -9.0000   -9.00  -189.4     0.5  2278.0  2364.5  7.6297   20.00 222222222222911922222
      79       1      15      15  1533.8  2.6333 34.5788   151.2 34.5804   150.8   97.63   35.40   -9.00    2.46   0.001   0.001 -9.0000   -9.00  -9.000 -9.0000   -9.00  -198.5     0.5  2283.7  2369.7  7.6295   20.00 222222222222911922222
      79       1      14      14  1664.5  2.4915 34.5960   149.9 34.5962   149.7  103.20   35.53   -9.00    2.47   0.002  -9.000  0.0100   -9.00  -9.000 -9.0000   -9.00  -200.0     0.5  2289.2  2376.2  7.6308   20.00 222222222222999922222
      79       1      13      13  1865.2  2.2385 34.6224   150.6 34.6231   150.4  111.89   35.60   -9.00    2.48  -0.002  -9.000 -0.0100   -9.00  -9.000 -9.0000   -9.00  -207.7     0.1  2297.3  2384.5  7.6334   20.00 222222222222911924222
      79       1      12      12  2085.3  2.1128 34.6349   150.0 34.6350   150.3  116.39   35.65   -9.00    2.49  -0.001   0.001 -0.0100   -9.00  -9.000 -9.0000   -9.00  -213.3     0.4  2302.4  2391.5  7.6337   20.00 222222222222999922222
      79       1      11      11  2334.7  1.9430 34.6505   152.4 34.6497   152.0  121.76   35.48   -9.00    2.48  -0.002  -9.000 -0.0100   -9.00  -9.000 -9.0000   -9.00  -213.9     0.4  2305.5  2396.1  7.6378   20.00 222222222222911922622
      79       1      10      10  2582.2  1.8219 34.6607   155.1 34.6605   155.7  124.11   35.28   -9.00    2.47  -0.001  -9.000  0.0100   -9.00  -9.000 -9.0000   -9.00  -221.1     0.4  2306.4  2395.4  7.6417   20.00 222222222222999922232
      79       1       9      09  2834.1  1.7383 34.6680   159.2 34.6679   159.6  124.50   34.93   -9.00    2.43  -0.001   0.001 -0.0100   -9.00  -9.000 -9.0000   -9.00  -216.2     0.4  2303.0  2396.5  7.6455   20.00 222222222222911922226
      79       1       8      08  3099.1  1.6558 34.6749   164.4 34.6740   164.4  124.40   34.61   -9.00    2.42  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00  -216.9     0.4  2301.0  2395.5  7.6512   20.00 222222222999999922222
      79       1       7      07  3398.3  1.5727 34.6824   169.9 34.6838   169.8  124.49   34.29   -9.00    2.39  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00  -210.1     0.4  2296.6  2393.5  7.6561   20.00 222222222222911922262
      79       1       6      06  3700.3  1.5196 34.6877   174.7 34.6870   174.8  123.52   33.92   -9.00    2.36   0.002  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00  -204.8     0.4  2292.6  2390.1  7.6603   20.00 222222222222999922222
      79       1       5      05  3999.2  1.4617 34.6930   180.0 34.6928   180.1  122.44   33.54   -9.00    2.36  -0.001  -9.000  0.0100   -9.00  -9.000 -9.0000   -9.00  -206.0     0.4  2287.7  2386.3  7.6647   20.00 222222222222999922222
      79       1       4      04  4298.0  1.4251 34.6968   184.0 34.6972   184.0  122.25   33.30   -9.00    2.34  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00  -193.9     0.5  2283.5  2382.2  7.6671   20.00 222222222999911922222
      79       1       3      03  4599.4  1.4107 34.6995   186.4 34.6999   186.9  121.46   33.13   -9.00    2.31  -0.001  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00  -188.6     0.5  2281.0  2381.4  7.6689   20.00 222222222222911922222
      79       1       2      02  4779.1  1.4135 34.7006   187.5 34.6995   188.1  121.07   33.05   -9.00    2.31   0.001  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00  -191.6     0.4  2279.4  2381.9  7.6695   20.00 222222222222911922222
      79       1       1      01  4986.8  1.4357 34.7007   187.8 34.7006   188.0  121.07   33.09   -9.00    2.32   0.001   0.001  0.0200   -9.00  -9.000 -9.0000   -9.00  -188.9     0.4  2279.9  2381.7  7.6694   20.00 222222222222911922622
      80       3      36      36     4.5 25.7821 35.8668   204.0 35.8678   204.2    2.05    0.02   -9.00    0.10   1.599   1.010  1.3200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2017.2  2357.9  8.1749   20.00 222222222222199999222
      80       3      35      35    20.4 25.7933 35.8660   204.8 35.8670   204.5    2.15   -9.00   -9.00    0.09  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2017.2  2359.0  8.1747   20.00 222222222999199999222
      80       3      34      34    38.7 25.7912 35.8659   205.1 35.8658   204.2    2.25   -9.00   -9.00    0.09  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2017.4  2359.2  8.1756   20.00 222222222999199999222
      80       3      33      33    65.4 25.7303 35.8629   205.2 35.8640   204.5    2.73   -9.00   -9.00    0.09   1.528   1.018  1.3600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2018.9  2359.6  8.1746   20.00 222222222222199999222
      80       3      31      31    90.5 23.8879 35.9222   219.5 35.9249   218.4    2.44   -9.00   -9.00    0.08  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2031.2  2360.6  8.1531   20.00 222222222999199999222
      80       3      32      32    91.0 24.0257 35.9279    -9.0 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 229999999999999999999
      80       3      29      29   135.5 22.0339 35.8163   210.6 35.8154   210.4    2.05   -9.00   -9.00    0.10   1.950   1.248  1.5200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2043.1  2352.4  8.1225   20.00 222222222222199999222
      80       3      30      30   136.8 22.0467 35.8160    -9.0 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0    -9.0    -9.0 -9.0000   -9.00 229999999999999999999
      80       3      28      28   185.4 20.7111 35.7092   197.8 35.7078   199.0    2.83    0.77    0.09    0.19   1.790   1.239  1.5300   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2058.4  2342.5  8.0821   20.00 222222222222199999622
      80       3      27      27   235.6 19.4785 35.6004   202.2 35.5984   201.0    2.83    1.55    0.02    0.21  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2065.3  2334.3  8.0598   20.00 222222222999199999266
      80       3      26      26   283.9 17.8739 35.4326   204.4 35.4337   203.2    2.93    2.43    0.01    0.27   2.329   1.352  1.4600   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2074.3  2323.8  8.0286   20.00 222222222222199999222
      80       3      25      25   335.1 16.1105 35.2297   201.0 35.2299   198.7    3.42    4.93    0.01    0.45   2.284   1.466  1.3700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2087.3  2312.6  7.9805   20.00 222222222222199999222
      80       3      24      24   384.5 13.9283 34.9914   195.7 34.9847   194.9    4.79    9.28   -9.00    0.74  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2105.0  2301.6  7.9200   20.00 222222222999199999222
      80       3      23      23   464.8 10.6313 34.6222   194.1 34.6245   194.8    7.13   16.07   -9.00    1.20  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2132.4  2285.8  7.8308   20.00 222222222999199999222
      80       3      22      22   563.4  7.2680 34.3702   211.1 34.3708   212.7    6.84   23.39   -9.00    1.65   2.017   1.330  0.5200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2154.6  2279.0  7.7566   20.00 222222222222199999222
      80       3      21      21   664.1  6.0809 34.3213   215.8 34.3222   217.2   10.95   26.17   -9.00    1.82  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2161.9  2280.4  7.7413   20.00 222222222999199999222
      80       3      20      20   765.1  5.2945 34.3309   195.8 34.3312   192.4   21.99   30.00   -9.00    2.09   0.859   0.456  0.1200   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2187.4  2289.8  7.6917   20.00 222222222222199999222
      80       3      19      19   863.4  4.8792 34.3602   185.6 34.3592   178.9   31.28   31.77   -9.00    2.22   0.417   0.282  0.0700   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2204.4  2298.0  7.6688   20.00 222222222222199999222
      80       3      18      18   964.0  4.3369 34.4096   166.9 34.4094   163.3   45.94   33.65   -9.00    2.36  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2227.3  2314.2  7.6411   20.00 222222222999199999222
      80       3      17      17  1065.4  3.8588 34.4501   157.9 34.4497   156.9   58.15   34.57   -9.00    2.43   0.075   0.031  0.0100   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2242.7  2326.8  7.6299   20.00 222222222222199999622
      80       3      16      16  1164.9  3.5138 34.4785   156.4 34.4771   156.1   66.65   34.83   -9.00    2.44  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2252.2  2334.5  7.6279   20.00 222222222999199999222
      80       3      15      15  1263.0  3.1379 34.5191   154.2 34.5186   153.9   78.48   35.07   -9.00    2.46   0.011   0.007  0.0400   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2265.2  2349.2  7.6283   20.00 222222222222199999222
      80       3      14      14  1364.7  2.8884 34.5488   152.5 34.5486   152.8   87.56   35.28   -9.00    2.48  -9.000  -9.000 -9.0000   -9.00  -9.000 -9.0000   -9.00    -9.0    -9.0  2275.8  2359.5  7.6284   20.00 222222222999199999222
