EXPOCODE 33RR20050106 WHP-ID P16S CRUISE DATES 20050110 TO 20050211 20150511SIOCCHCBG                                                                                                                                                                       *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDPRS  CTDTMP  CTDSAL  CTDOXY  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  CFC113     DOC  TRITUM  TRITER  HELIUM  HELIER  DELHE3  DELHER  DELC14  C14ERR  DELC13  TCARBN  ALKALI               QUALT1
                                    DBAR  ITS-90  PSS-78 UMOL/KG  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG PMOL/KG UMOL/KG      TU      TU NMOL/KG NMOL/KG  PERCNT  PERCNT  /MILLE  /MILLE  /MILLE UMOL/KG UMOL/KG                    *
                         *******                 ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         *******         *******         *******         ******* ******* *******                    *
     104       2      12      12  1762.9  0.6276 34.7072   204.6 34.7068   205.3  126.64   32.38   -9.00    2.22   0.269   0.159   0.028   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222233399999999
     104       2      11      11  1965.7  0.5477 34.7056   206.4 34.7056   207.1  127.88   32.38   -9.00    2.23   0.098   0.053   0.012   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2262.0  2358.9 22222222222299999922
     104       2      10      10  2128.3  0.4864 34.7048   207.7 34.7034   208.7  127.86   32.43   -9.00    2.23   0.204   0.110   0.026   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222233399999999
     104       2       9       9  2382.6  0.4039 34.7040   209.8 34.7032   210.7  130.57   32.49   -9.00    2.23   0.114   0.068   0.018   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2263.2  2358.5 22222222222299999922
     104       2       8       8  2637.0  0.3365 34.7034   211.7 34.7034   212.7  132.02   32.49   -9.00    2.24   0.130   0.070   0.018   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     104       2       7       7  2892.0  0.2832 34.7028   213.6 34.7024   214.5  132.84   32.48   -9.00    2.24   0.197   0.108   0.018   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2263.2  2359.3 22222222222299999922
     104       2       6       6  3146.9  0.2267 34.7015   215.9 34.7020   216.8  131.99   32.43   -9.00    2.23   0.314   0.169   0.026   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     104       2       5       5  3453.2  0.1626 34.6983   220.0 34.6973   220.9  124.42   32.28   -9.00    2.21   0.561   0.303   0.041   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2261.2  2355.9 22222222222299999922
     104       2       4       4  3760.3  0.1507 34.6979   221.7 34.6981   222.3  122.10   32.33   -9.00    2.22   0.684   0.377   0.059   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     104       2       3       3  4118.8  0.1750 34.6985   221.8 34.6985   222.2  124.80   32.33   -9.00    2.23   0.630   0.332   0.052   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2261.1  2356.0 22222222222299999922
     104       2       2       2  4364.9  0.1985 34.6990   221.6 34.6991   221.8  124.79   32.33   -9.00    2.23   0.644   0.336   0.058   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     104       2       1       1  4470.6  0.2099 34.6990   221.4 34.6987   222.6  124.56   32.33   -9.00    2.23   0.630   0.307   0.033   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2262.2  2356.7 22222222222299999966
     105       1      30      30     3.4 -0.7083 33.5725   357.9 33.5726   359.1   37.30   21.87    0.17    1.49   5.709   3.164   0.625   42.00   0.147   0.008  1.8280  0.0010   -1.26    0.22    -9.0    -9.0    -9.0  2130.3  2273.5 22222222222222229926
     105       1      29      29    40.4 -0.8786 33.6296   357.5 33.6635   348.3   39.96   22.75    0.17    1.64   5.647   3.086   0.611   43.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2141.9  2279.4 22222222222229999922
     105       1      28      28    75.6 -1.6572 34.0624   310.4 34.0667   310.4   48.17   26.78    0.23    1.94   4.928   2.720   0.527   42.00   0.123   0.008  1.8400  0.0010    0.06    0.24    -9.0    -9.0    -9.0  2192.8  2301.5 22222222222222229922
     105       1      27      27    90.7 -1.6256 34.0835   305.4 34.0816   309.3   48.58   27.05    0.23    1.95   4.905   2.687   0.545   43.00  -9.000  -9.000  1.8550  0.0010    0.25    0.23    -9.0    -9.0    -9.0  2194.2  2301.7 22222222222229229922
     105       1      26      26   136.0 -0.9231 34.2112   274.8 34.2329   273.0   59.50   29.44    0.03    2.04   3.866   2.073   0.406   40.00  -9.000  -9.000  1.9760  0.0010    2.06    0.22    -9.0    -9.0    -9.0  2210.9  2310.5 22222222222229329922
     105       1      25      25   186.5  0.7843 34.5164   208.2 34.5165   210.9   78.94   32.13    0.01    2.22   1.688   0.923   0.165   39.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2242.2  2328.5 22222222222229999922
     105       1      24      24   236.8  1.5537 34.6771   183.9 34.6756   183.9   88.27   32.65    0.01    2.26   0.567   0.308   0.040   41.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2255.6  2340.7 22222222222229999922
     105       1      23      23   261.9  1.6142 34.7019   182.1 34.7010   182.8   90.54   32.44   -9.00    2.24   0.543   0.306   0.042   42.00   0.177   0.007 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2256.1  2342.6 22222222222222999922
     105       1      22      22   292.2  1.5990 34.7119   182.6 34.7106   183.5   92.20   32.29   -9.00    2.23   0.355   0.179   0.028   41.00   0.023   0.007 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2256.0  2344.5 22222222222222999922
     105       1      21      21   342.7  1.5595 34.7236   183.8 34.7224   184.5   94.90   32.19   -9.00    2.22   0.447   0.248   0.031   41.00   0.036   0.007 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2255.8  2347.6 22222222222222999922
     105       1      20      20   393.1  1.5035 34.7284   184.2 34.7278   185.0   97.38   32.14   -9.00    2.21   0.299   0.163   0.020   42.00   0.095   0.006 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2256.4  2348.4 22222222222222999922
     105       1      19      19   494.1  1.4058 34.7315   185.2 34.7317   185.7  101.33   32.24   -9.00    2.22   0.161   0.086   0.004   40.00   0.101   0.007 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2260.8  2350.2 22222222222222999922
     105       1      18      18   579.8  1.3372 34.7313   185.5 34.7311   185.8  104.25   32.35   -9.00    2.22   0.149   0.083   0.005   44.00   0.001   0.006  1.8860  0.0010   10.76    0.33    -9.0    -9.0    -9.0  2261.9  2351.7 22222222222222229926
     105       1      17      17   781.7  1.1883 34.7281   188.7 34.7278   189.1  109.46   32.35   -9.00    2.22   0.143   0.073   0.007   43.00   0.008   0.007  1.8810  0.0020    9.55    0.22    -9.0    -9.0    -9.0  2263.6  2353.4 22222222222222229922
     105       1      16      16   983.9  1.0451 34.7232   193.5 34.7229   194.3  113.63   32.24   -9.00    2.21  -9.000  -9.000  -9.000   43.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2262.6  2355.8 22222222299929999962
     105       1      15      15  1186.4  0.9280 34.7185   197.5 34.7184   198.0  117.18   32.24   -9.00    2.21   0.087   0.051   0.003   41.00   0.001   0.005  1.8800  0.0020   10.29    0.22    -9.0    -9.0    -9.0  2263.4  2356.9 22222222222222229922
     105       1      14      14  1388.8  0.8287 34.7143   200.4 34.7135   201.3  120.51   32.30   -9.00    2.22  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2263.2  2358.3 22222222299999999922
     105       1      13      13  1591.5  0.7379 34.7107   202.4 34.7102   202.9  123.85   32.35   -9.00    2.22   0.147   0.085   0.009   43.00   0.142   0.005  1.9090  0.0010   11.12    0.19    -9.0    -9.0    -9.0  2263.0  2358.4 22222222222222229922
     105       1      12      12  1794.4  0.6586 34.7079   204.3 34.7076   205.0  126.14   32.35   -9.00    2.23  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2263.0  2358.7 22222222299999999922
     105       1      11      11  1997.4  0.5851 34.7060   206.0 34.7060   206.7  127.18   32.41   -9.00    2.24   0.131   0.070   0.009   44.00  -9.000  -9.000  1.9180  0.0010   11.19    0.20    -9.0    -9.0    -9.0  2262.8  2359.0 22222222222229229922
     105       1      10      10  2200.8  0.5093 34.7048   207.6 34.7051   208.5  128.43   32.46   -9.00    2.23   0.195   0.108   0.009   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2262.6  2357.4 22222222222299999922
     105       1       9       9  2455.0  0.4291 34.7041   209.7 34.7037   210.3  130.31   32.46   -9.00    2.23   0.138   0.078   0.012   41.00  -9.000  -9.000  1.9010  0.0010   10.43    0.20    -9.0    -9.0    -9.0  2262.6  2358.3 22222222222229229922
     105       1       8       8  2709.6  0.3564 34.7035   211.4 34.7029   212.3  132.19   32.46   -9.00    2.24   0.125   0.070   0.015   -9.00  -9.000  -9.000  2.1080  0.0010    8.80    0.21    -9.0    -9.0    -9.0  2262.9  2358.5 22222222222299329922
     105       1       7       7  2964.6  0.3001 34.7028   213.3 34.7028   214.3  132.81   32.57   -9.00    2.24   0.187   0.108   0.014   -9.00  -9.000  -9.000  1.9090  0.0020    8.58    0.22    -9.0    -9.0    -9.0  2264.0  2358.2 22222222222299229922
     105       1       6       6  3219.8  0.2441 34.7017   215.9 34.7014   216.7  132.38   32.52   -9.00    2.23   0.284   0.147   0.027   39.00  -9.000  -9.000  1.9220  0.0010    8.70    0.20    -9.0    -9.0    -9.0  2262.5  2359.8 22222222222229229922
     105       1       5       5  3475.4  0.1835 34.6992   219.1 34.6981   220.1  126.51   32.41   -9.00    2.23   0.514   0.273   0.039   -9.00  -9.000  -9.000  1.9080  0.0020    7.84    0.22    -9.0    -9.0    -9.0  2260.4  2356.8 22222222222299229922
     105       1       4       4  3731.1  0.1558 34.6978   221.5 34.6961   222.2  122.11   32.30   -9.00    2.23   0.686   0.360   0.047   40.00  -9.000  -9.000  1.9190  0.0020    8.00    0.22    -9.0    -9.0    -9.0  2260.7  2353.5 22222222222229229922
     105       1       3       3  3987.1  0.1627 34.6984   221.9 34.6979   222.6  122.10   32.36   -9.00    2.23   0.718   0.372   0.047   43.00   0.034   0.008  1.9130  0.0010    7.94    0.22    -9.0    -9.0    -9.0  2260.4  2355.9 22222222266622229922
     105       1       2       2  4207.5  0.1813 34.6990   221.0 34.6993   221.5  125.65   32.41   -9.00    2.24   0.616   0.327   0.039   42.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2261.1  2355.5 22222222222229999922
     105       1       1       1  4310.3  0.1918 34.6990   220.7 34.6989   222.5  125.01   32.36   -9.00    2.24   0.605   0.306   0.029   39.00  -9.000  -9.000  2.1630  0.0020    6.83    0.21    -9.0    -9.0    -9.0  2261.2  2356.4 22222222222229439966
     106       1      29      29     3.7 -0.6099 33.4961   360.3 33.4973   361.9   37.49   20.73    0.14    1.40   6.014   3.207   0.631   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2115.6  2268.2 22222222222299999926
     106       1      28      28    26.4 -0.7359 33.5422   361.7 33.5584   356.8   38.51   21.24    0.14    1.48   5.856   3.113   0.625   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2123.8  2274.2 22222222222299999922
     106       1      27      27    51.6 -1.6627 33.9947   327.9 33.9831   325.4   45.88   25.48    0.20    1.88   5.431   2.813   0.602   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2179.0  2297.5 22222222222299999922
     106       1      26      26    76.7 -1.7123 34.0698   309.8 34.0754   312.7   47.31   26.63    0.28    1.91   5.254   2.750   0.568   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2191.7  2301.5 22222222222299999922
     106       1      25      25   101.9 -1.4666 34.1262   299.2 34.1290   301.9   51.21   27.71    0.18    1.95   4.848   2.545   0.515   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2197.9  2305.5 22222222222299999922
     106       1      24      24   152.1  0.0302 34.3832   243.2 34.3843   242.3   69.98   29.94    0.72    2.12   2.884   1.526   0.307   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2229.1  2320.1 22222222222299999922
     106       1      23      23   202.6  1.3657 34.6306   192.9 34.6276   191.7   84.68   32.37    0.01    2.23   0.974   0.521   0.097   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2252.0  2336.6 22222222222299999922
     106       1      22      22   253.0  1.6071 34.7045   182.5 34.7032   183.6   90.26   32.00    0.01    2.21   0.409   0.222   0.036   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2256.6  2343.9 22222222222299999922
     106       1      21      21   308.5  1.5693 34.7220   183.6 34.7205   184.4   93.57   31.84   -9.00    2.20   0.286   0.147   0.028   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2257.0  2346.3 22222222222299999922
     106       1      20      20   409.4  1.4576 34.7303   184.6 34.7297   186.6   98.96   31.85   -9.00    2.19   0.250   0.138   0.019   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2258.5  2350.4 22222222222299999922
     106       1      19      19   510.3  1.3728 34.7317   185.7 34.7305   186.5  102.49   31.90   -9.00    2.20  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0  2352.9 22222222299999999992
     106       1      18      18   611.2  1.2961 34.7309   186.5 34.7309   186.5  105.39   32.11   -9.00    2.21   0.150   0.083   0.016   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2262.4    -9.0 22222222222299999929
     106       1      17      17   813.3  1.1546 34.7272   190.6 34.7273   191.0  109.96   32.00   -9.00    2.20   0.095   0.061   0.010   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2262.3  2354.9 22222222222299999922
     106       1      16      16  1015.3  1.0166 34.7222   194.4 34.7222   194.8  114.12   32.00   -9.00    2.20  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2261.8  2356.1 22222222299999999962
     106       1      15      15  1217.9  0.9019 34.7175   198.0 34.7177   198.3  117.64   31.95   -9.00    2.20   0.072   0.051  -0.002   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     106       1      14      14  1420.1  0.7955 34.7132   200.9 34.7133   201.6  121.59   31.90   -9.00    2.20  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222299999999999
     106       1      13      13  1623.0  0.7172 34.7100   202.9 34.7092   203.6  124.30   32.00   -9.00    2.21   0.137   0.077   0.010   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     106       1      12      12  1826.0  0.6409 34.7074   204.9 34.7078   205.7  126.36   32.05   -9.00    2.20  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222299999999999
     106       1      11      11  2029.0  0.5687 34.7058   206.3 34.7050   207.2  126.97   32.16   -9.00    2.22   0.126   0.077   0.011   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     106       1      10      10  2283.2  0.4781 34.7045   208.4 34.7044   209.3  128.62   32.21   -9.00    2.23  -9.000  -9.000  -9.000   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222299999999999
     106       1       9       9  2537.5  0.3979 34.7038   210.4 34.7034   211.4  130.49   32.21   -9.00    2.22   0.111   0.064   0.008   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     106       1       8       8  2792.0  0.3347 34.7034   212.2 34.7046   213.0  132.35   32.21   -9.00    2.23   0.114   0.066   0.011   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     106       1       7       7  3046.8  0.2814 34.7025   214.2 34.7030   215.1  132.11   32.16   -9.00    2.23   0.184   0.104   0.018   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     106       1       6       6  3302.4  0.2309 34.7015   216.4 34.7020   217.5  131.27   32.00   -9.00    2.23   0.295   0.163   0.015   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     106       1       5       5  3558.2  0.1772 34.6987   220.1 34.6996   220.9  124.15   32.01   -9.00    2.21   0.564   0.294   0.036   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222266699999999
     106       1       4       4  3813.9  0.1626 34.6980   221.7 34.6972   222.2  122.05   31.95   -9.00    2.21   0.677   0.336   0.042   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     106       1       3       3  4070.1  0.1718 34.6985   221.8 34.6978   222.6  121.82   32.01   -9.00    2.22   0.641   0.331   0.039   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     106       1       2       2  4326.5  0.1938 34.6991   221.1 34.6983   221.7  124.94   31.90   -9.00    2.21   0.600   0.313   0.027   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     106       1       1       1  4437.3  0.2062 34.6992   220.4 34.6985   221.7  125.34   32.11   -9.00    2.23   0.607   0.325   0.025   -9.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0    -9.0    -9.0 22222222222299999999
     107       1      32      32     2.2 -0.4998 33.3609   361.3 33.3618   362.7   37.14   20.11    0.14    1.35  -9.000  -9.000  -9.000   48.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00   -97.3     3.2    -9.0  2105.2  2261.2 22222222255529992526
     107       1      31      31    30.3 -1.0090 33.5864   358.2 33.5969   352.5   38.98   23.35    0.19    1.62   5.936   3.427   0.568   45.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2137.1  2274.5 22222222222229999922
     107       1      30      30    60.5 -1.7159 34.0383   322.0 34.0481   322.2   46.62   27.18    0.29    1.92   5.138   3.010   0.508   43.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00  -100.4     3.6    -9.0  2186.4  2298.8 22222222222229992522
     107       1      29      29    91.7 -1.6855 34.0735   311.9 34.0791   314.9   48.07   27.70    0.30    1.94   5.214   2.986   0.514   42.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2191.7  2301.3 22222222222229999922
     107       1      28      28   122.0 -1.2641 34.1517   295.8 34.1549   296.7   53.86   29.05    0.06    2.00   4.625   2.666   0.462   44.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00  -108.8     2.5    -9.0  2200.4  2306.3 22222222222229992522
     107       1      27      27   142.0 -0.6237 34.2626   269.9 34.2701   269.3   62.37   30.35    0.02    2.08   3.714   2.101   0.363   44.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00    -9.0    -9.0    -9.0  2215.6  2312.8 22222222222229999922
     107       1      26      26   172.4  0.5221 34.4729   229.1 34.4850   219.7   77.57   32.32    0.01    2.23   1.994   1.129   0.185   56.00  -9.000  -9.000 -9.0000 -9.0000   -9.00   -9.00  -118.0     3.4    -9.0  2239.1  2326.9 22222222222249992522
