EXPOCODE 316N145_5 WHP-ID I08S, I09S  DATES 120194-011995              20090518CCHDOSIODM                                                                                                                                                                                                      *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDRAW  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  TRITUM  HELIUM  DELC14  TCARBN  ALKALI  C14ERR  DELC13  DELHE3  DELHER  HELIER    NEON  NEONER  TRITER              QUALT1              QUALT2
                                            DBAR IPTS-68  PSS-78 UMOL/KG IPTS-68  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG      TU NMOL/KG  /MILLE UMOL/KG UMOL/KG  /MILLE  /MILLE  PERCNT  PERCNT NMOL/KG NMOL/KG NMOL/KG      TU                                       *
                         *******                         ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         ******* *******                 *******                                                       *
      92       1      15  SIH021 16254.6  1629.7  0.9778 34.7167   200.7  0.8840 34.7201   204.8  109.88   31.57    0.00    2.16   0.101   0.043   0.000  1.9030  -999.0  2254.5  2360.4    -9.0    -9.0    8.53    0.14  0.0040   8.310   0.029   0.000 3222222222252922922 2222222222252922922
      92       1      14  SIH002 18274.3  1832.8  0.8345 34.7088   202.9  0.7281 34.7107   206.2  114.19   31.80    0.00    2.17   0.092   0.048   0.000  1.8670  -999.0  2257.2  2359.5    -9.0    -9.0    8.45    0.12  0.0040   8.140   0.034   0.000 2222222222252922922 2222222222252922922
      92       1      13  SIH018 20197.5  2026.3  0.6709 34.7013   203.2  0.5526 34.7028   208.1  118.82   32.09    0.00    2.20  -9.000  -9.000   0.000  1.8910  -999.0  2258.5  2355.5    -9.0    -9.0    8.13    0.12  0.0040   8.205   0.035   0.000 2222222229952922922 2222222229952922922
      92       1      12  SIH016 22159.3  2223.6  0.5275 34.6945   207.3  0.3966 34.6971   210.8  121.90   32.25    0.00    2.21   0.105   0.050   0.000  2.0630  -999.0  2258.6  2352.9    -9.0    -9.0    7.80    0.13  0.0040   8.688   0.025   0.000 2222222222254922924 2222222222254922924
      92       1      11  SIH015 24223.0  2431.2  0.4035 34.6892   206.8  0.2586 34.6973   214.3  124.22   32.37    0.00    2.22   0.141   0.065   0.000  1.8860  -999.0  2258.9  2368.8    -9.0    -9.0    7.56    0.14  0.0040   8.222   0.029   0.000 2224222222252922922 2224222222252922922
      92       1      10  SIH013 27307.9  2741.5  0.2439 34.6835   213.7  0.0769 34.6846   219.1  126.83   32.37    0.00    2.22   0.214   0.101   0.000  1.8790  -999.0  2257.5  2354.7    -9.0    -9.0    7.10    0.12  0.0040   8.190   0.035   0.000 2222222222252922922 2222222222252922922
      92       1       9  SIH012 29353.5  2947.3  0.1597 34.6792   216.4 -0.0228 34.6802   222.2  127.76   32.43    0.00    2.22   0.283   0.134  -9.000 -9.0000  -999.0  2256.8  2361.8    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      92       1       8  SIH010 31412.0  3154.3  0.0857 34.6776   219.2 -0.1131 34.6838   225.5  128.06   32.37    0.00    2.21  -9.000  -9.000   0.000  1.8830  -999.0  2255.5  2365.7    -9.0    -9.0    6.70    0.14  0.0040   8.312   0.028   0.000 2224222229952922922 2224222229952922922
      92       1       7  SIH009 33610.9  3375.5  0.0107 34.6750   223.7 -0.2061 34.6753   228.6  126.51   32.31    0.00    2.21   0.521   0.245  -9.000 -9.0000  -999.0  2254.6  2350.2    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      92       1       6  SIH038 35511.9  3566.8 -0.0390 34.6743   226.8 -0.2721 34.6739   230.9  127.43   32.16    0.00    2.21   0.600   0.281   0.000  1.8820  -999.0  2254.6    -9.0    -9.0    -9.0    6.20    0.12  0.0040   8.199   0.035   0.000 2222222222252929922 2222222222252929922
      92       1       5  SIH006 37532.0  3770.0 -0.0734 34.6731   229.0 -0.3250 34.6893   233.1  125.88   32.10    0.00    2.21   0.756   0.352  -9.000 -9.0000  -999.0  2254.2  2357.3    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2224222226655922999 2224222226655922999
      92       1       4  SIH004 39562.5  3974.2 -0.1178 34.6711   233.5 -0.3880 34.6730   235.7  123.25   32.04    0.00    2.20  -9.000  -9.000   0.000  2.0060  -999.0  2253.7  2351.8    -9.0    -9.0    5.76    0.13  0.0040   8.697   0.025   0.000 2222222229954922924 2222222229954922924
      92       1       3  SIH025 41102.2  4129.1 -0.1546 34.6685   236.9 -0.4392 34.6708   237.8  116.76   31.88    0.00    2.19   1.428   0.667   0.000  1.9060  -999.0  2251.9  2392.9    -9.0    -9.0    5.70    0.12  0.0040   8.313   0.035   0.000 2222222222252923922 2222222222252923922
      92       1       2  SIH001 42110.2  4230.5 -0.1902 34.6680   238.5 -0.4840 34.6692   239.0  121.78   31.93    0.00    2.20   1.641   0.758   0.000  1.8720  -999.0  2237.1  2355.2    -9.0    -9.0    5.38    0.14  0.0040   8.216   0.028   0.000 2222222222252922922 2222222222252922922
      92       1       1  SIH036 42630.8  4282.8 -0.1868 34.6665   237.8 -0.4861 34.6679   239.4  122.26   31.84    0.00    2.19   1.630   0.752   0.000  1.9400  -999.0  2253.9  2371.8    -9.0    -9.0    5.26    0.12  0.0040   8.454   0.035   0.000 2222222222253963923 2222222222253963923
      93       1      36  SIH035   167.3    11.9  0.7853 33.8837   345.7  0.7848 33.8880   340.6   36.50   26.68    0.26    1.81  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      35  SIH032   372.6    32.6  0.7930 33.8851   339.5  0.7917 33.8878   341.0   36.50   26.67    0.26    1.81  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      34  SIH029   614.9    57.0  0.5357 33.8991   340.6  0.5335 33.9017   343.1   36.20   26.68    0.24    1.81  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      33  SIH026   871.0    82.7 -1.2669 33.9770   343.6 -1.2689 33.9812   348.9   40.21   27.61    0.16    1.90  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      32  SIH023  1131.1   108.9 -0.6744 34.0968   308.3 -0.6776 34.0960   308.1   48.72   29.73    0.18    2.05  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      31  SIH020  1614.1   157.5  1.4871 34.4604   190.2  1.4794 34.4740   194.4   71.43   34.00    0.03    2.35  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      30  SIH017  2112.1   207.6  1.7995 34.5528   176.4  1.7887 34.5549   180.2   75.91   33.91    0.00    2.33  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      29  SIH014  2608.3   257.5  1.9391 34.6068   170.9  1.9253 34.6107   174.9   79.47   33.48    0.00    2.30  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      28  SIH011  3126.6   309.6  1.9559 34.6357   171.7  1.9391 34.6390   175.6   80.86   33.06    0.00    2.26  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      27  SIH008  3626.9   359.9  1.9377 34.6561   168.8  1.9181 34.6594   177.4   82.10   32.64    0.00    2.23  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      26  SIH005  4125.7   410.1  1.9132 34.6715   172.4  1.8908 34.6736   179.9   82.72   32.36    0.00    2.21  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      25  SIH019  4626.8   460.5  1.9144 34.6889   175.3  1.8890 34.6905   181.3   83.80   31.89    0.00    2.17  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      23  SIH033  5119.3   510.0  1.9003 34.6995   183.2  1.8720 34.7060   183.2   84.12   31.57    0.00    2.15  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      22  SIH031  6142.6   613.0  1.8776 34.7162   184.8  1.8431 34.7217   187.0   85.36   30.99    0.00    2.12  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      21  SIH030  7151.8   714.5  1.8122 34.7266   188.6  1.7718 34.7292   190.0   87.37   30.73    0.00    2.09  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      20  SIH028  8125.6   812.4  1.7429 34.7327   189.1  1.6967 34.7362   192.2   89.07   30.46    0.00    2.08  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      19  SIH027  9123.3   912.8  1.6727 34.7369   192.9  1.6206 34.7396   194.9   91.08   30.29    0.00    2.07  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      18  SIH003 10140.2  1015.1  1.5945 34.7371   194.3  1.5363 34.7427   196.8   93.25   30.28    0.00    2.07  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2223222229955999999 2223222229955999999
      93       1      17  SIH024 11119.2  1113.5  1.5105 34.7377   195.6  1.4465 34.7406   198.5   95.57   30.31    0.00    2.07  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      16  SIH022 12210.2  1223.3  1.4210 34.7357   196.9  1.3504 34.7390   200.2   98.05   30.35    0.00    2.07  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      15  SIH021 14282.9  1431.8  1.2524 34.7294   199.0  1.1693 34.7362   201.8  103.31   30.59    0.00    2.09  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2223222229955999999 2223222229955999999
      93       1      14  SIH002 16304.4  1635.1  1.0875 34.7212   201.7  0.9920 34.7243   203.6  107.81   30.92    0.00    2.11  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      13  SIH018 20091.2  2016.0  0.8016 34.7079   201.6  0.6821 34.7099   206.7  116.47   31.47    0.00    2.14  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      12  SIH016 22215.7  2229.7  0.6570 34.6997   203.4  0.5234 34.7032   208.8  119.88   31.71    0.00    2.16  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1      11  SIH015 24271.5  2436.5  0.5090 34.6926   205.5  0.3617 34.6960   211.6  123.59   31.84    0.00    2.17  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 3222222229955999999 2222222229955999999
      93       1      10  SIH013 27183.6  2729.4  0.3432 34.6859   210.8  0.1752 34.6879   216.6  126.38   31.98    0.00    2.18  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1       9  SIH012 30262.4  3039.1  0.2128 34.6819   217.3  0.0211 34.6853   220.8  128.55   31.92    0.00    2.18  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1       8  SIH010 32380.3  3252.2  0.1549 34.6794   217.6 -0.0543 34.6824   223.3  130.56   32.00    0.00    2.18  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1       7  SIH009 34416.0  3456.9  0.0957 34.6781   222.0 -0.1308 34.6749   225.8  131.03   31.94    0.00    2.18  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2224222229955999999 2224222229955999999
      93       1       6  SIH038 36495.9  3666.1  0.0393 34.6762   225.9 -0.2054 34.6773   228.4  131.82   31.97    0.00    2.18  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1       5  SIH006 38581.3  3875.9 -0.0160 34.6751   227.5 -0.2794 34.6759   230.9  131.20   31.91    0.00    2.18  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1       4  SIH004 40622.6  4081.2 -0.0634 34.6730   229.4 -0.3459 34.6730   233.2  130.90   31.84    0.00    2.18  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1       3  SIH025 42294.2  4249.4 -0.1034 34.6707   232.2 -0.4018 34.6712   235.1  131.67   31.83    0.00    2.17  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1       2  SIH001 43324.7  4353.1 -0.1197 34.6691   233.9 -0.4283 34.6728   235.2  138.40   31.91    0.00    2.17  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222229955999999 2222222229955999999
      93       1       1  SIH036 43829.5  4403.8 -0.1182 34.6688   234.2 -0.4322 34.6741   234.7  139.16   31.85    0.00    2.17  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2233322229955999999 2233322229955999999
      94       1      36  SIH035   228.8    17.8  0.8435 33.8682   354.0  0.8427 -9.0000    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 9339999999955999999 9339999999955999999
      94       1      35  SIH032   384.6    33.5  0.8154 33.8700   352.3  0.8140 33.8829   343.6   37.03   26.23    0.26    1.80   6.796   3.217  -9.000 -9.0000  -999.0  2151.5  2297.2    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      94       1      34  SIH029   621.2    57.3  0.7304 33.8705   348.0  0.7280 33.8737   342.5   37.05   26.21    0.25    1.80  -9.000  -9.000  -9.000 -9.0000  -999.0    -9.0    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 3222222229955999999 2222222229955999999
      94       1      33  SIH026   861.1    81.4 -0.5274 33.9777   344.6 -0.5298 33.9886   343.3   40.63   27.67    0.19    1.95   6.686   3.172  -9.000 -9.0000  -999.0  2165.8    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222226655969999 2222222226655969999
      94       1      32  SIH023  1108.8   106.4 -0.5080 34.0529   324.7 -0.5113 34.0341   325.9   46.85   28.96    0.19    2.03   6.249   2.954  -9.000 -9.0000  -999.0  2177.9  2293.5    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      94       1      31  SIH020  1599.0   155.7  1.5907 34.3999   202.3  1.5831 34.3998   204.0   69.78   33.99    0.01    2.38   1.951   0.905  -9.000 -9.0000  -999.0  2235.5  2319.4    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      94       1      30  SIH017  2063.4   202.4  1.8284 34.4878   182.2  1.8179 34.4909   186.4   76.00   34.17    0.01    2.38  -9.000  -9.000  -9.000 -9.0000  -999.0  2244.9  2323.4    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 3222222229955922999 2222222229955922999
      94       1      29  SIH014  2546.6   251.0  1.9298 34.5620   177.7  1.9164 34.5659   178.4   80.52   33.91    0.00    2.36   0.790   0.361  -9.000 -9.0000  -999.0  2245.5  2330.9    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      94       1      28  SIH011  3073.2   303.9  1.9681 34.5949   176.9  1.9516 34.5956   176.4   82.39   33.43    0.00    2.34   0.638   0.301  -9.000 -9.0000  -999.0  2252.0  2331.7    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      94       1      27  SIH008  3547.9   351.7  2.0012 34.6254   175.1  1.9819 34.6280   175.8   83.82   33.17    0.00    2.31   0.491   0.220  -9.000 -9.0000  -999.0  2254.2  2331.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      94       1      26  SIH005  3973.3   394.5  1.9488 34.6458   175.3  1.9272 34.6462   176.8   85.86   33.13    0.00    2.30   0.461   0.211  -9.000 -9.0000  -999.0  2252.6  2333.2    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      94       1      25  SIH019  4365.4   433.9  1.9524 34.6626   177.3  1.9284 34.6627   177.6   86.35   32.59    0.00    2.26   0.396   0.163  -9.000 -9.0000  -999.0  2252.5  2339.4    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222223255922999 2222222223255922999
      94       1      24  SIH037  4852.4   482.9  1.9464 34.6761   178.7  1.9195 34.6781   179.2   87.30   32.33    0.00    2.24   0.352   0.165  -9.000 -9.0000  -999.0  2251.2  2331.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      94       1      23  SIH033  5957.2   594.0  1.9060 34.7012   181.7  1.8725 34.7022   182.6   89.19   31.85    0.00    2.20   0.274   0.122  -9.000 -9.0000  -999.0  2250.9  2360.4    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255923999 2222222222255923999
      94       1      22  SIH031  7027.6   701.7  1.8780 34.7196   185.4  1.8380 34.7221   187.4   90.30   31.05    0.00    2.16   0.205   0.094  -9.000 -9.0000  -999.0  2248.6  2342.4    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      94       1      21  SIH030  8102.5   809.8  1.8016 34.7289   189.4  1.7552 34.7300   190.2   92.03   30.80    0.00    2.13   0.186   0.090  -9.000 -9.0000  -999.0  2244.6    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255929999 2222222222255929999
      94       1      20  SIH028  9045.0   904.6  1.7522 34.7378   193.2  1.7000 34.7394   194.0   93.77   30.43    0.00    2.11   0.145   0.068  -9.000 -9.0000  -999.0  2247.4  2359.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      94       1      19  SIH027 10102.2  1011.0  1.6694 34.7405   194.5  1.6109 34.7416   195.3   95.50   30.34    0.00    2.10   0.127   0.063  -9.000 -9.0000  -999.0  2246.8  2347.6    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255922999 2222222222255922999
      94       1      18  SIH003 11084.6  1109.8  1.5840 34.7380   195.1  1.5196 34.7414   197.3   98.01   30.35    0.00    2.11   0.132   0.059  -9.000 -9.0000  -999.0  2246.5    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255969999 2222222222255969999
      94       1      17  SIH024 12122.0  1214.1  1.4933 34.7378   197.2  1.4226 34.7425   198.7  100.67   30.42    0.00    2.11   0.122   0.055  -9.000 -9.0000  -999.0  2241.6    -9.0    -9.0    -9.0 -999.00 -999.00 -9.0000  -9.000  -9.000  -9.000 2222222222255929999 2222222222255929999
