EXPOCODE 33RO200501 WHP-ID A16S CRUISE DATES 011105 - 022405 20110831CCHDOSIOCBG                                                                                                                                                                                                                                          *
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDRAW  CTDPRS  CTDTMP  CTDSAL  SALNTY  CTDOXY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  CFC113    CCL4  TCARBN  ALKALI    PCO2 PCO2TMP  PH_SWS  PH_TMP     DOC  DELC14  C14ERR  DELC13 CDOM325 CDOM340 CDOM380 CDOM412  CDOMSL  CDOMSN   THETA                     QUALT1
                                    DBAR    DBAR  ITS-90  PSS-78  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG PMOL/KG PMOL/KG UMOL/KG UMOL/KG    UATM   DEG C           DEG C UMOL/KG  /MILLE  /MILLE  /MILLE     1/M     1/M     1/M     1/M    1/NM    1/NM   DEG C                          *
                         *******                         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******         *******         ******* *******         ******* ******* ******* ******* ******* ******* *******                                  *
       3       1      24      24    1.60     1.6  1.5009 33.8781 33.8788   335.3   334.3   64.97   23.92    0.26    1.62   6.153   3.285   0.576   6.617  2157.6  2306.1    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.5009 22222666632242499999999999
       3       1      23      23   28.90    28.9  1.4877 33.8990 33.8980   335.3   334.8   64.73   23.93    0.26    1.63   6.144   3.287   0.568   6.688  2159.7  2316.7    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.4864 22222666622242499999999999
       3       1      22      22   57.60    57.6 -0.0089 34.1049 34.1054   348.8   350.1   66.38   25.56    0.23    1.76   6.315   3.329   0.599   6.492  2176.4    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.0108 22222666633342599999999999
       3       1      21      21   88.70    88.7 -0.5623 34.1786 34.1801   335.9   331.5   71.31   27.61    0.30    1.95   6.020   3.186   0.539   6.072  2197.6    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.5650 22222222222232599999999999
       3       1      20      20  108.40   108.4 -0.6402 34.2220 34.2221   314.9   317.1   74.22   29.06    0.28    2.03   5.528   2.932   0.487   5.659  2205.7  2314.8    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.6435 22222222222232499999999999
       3       1      19      19  138.10   138.1 -0.3930 34.3469 34.3472   282.0   283.7   81.11   31.89    0.07    2.15   4.117   2.186   0.375   4.086  2225.8  2327.1    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.3975 22222222222232499999999999
       3       1      18      18  173.30   173.3 -0.0467 34.4435 34.4438   255.9   253.9   85.26   32.33    0.01    2.17   3.237   1.720   0.281   3.194  2234.8  2335.4    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.0529 22222222222232499999999999
       3       1      17      17  222.80   222.8  0.3453 34.5417 34.5408   236.9   234.2   89.74   32.44    0.02    2.18   2.362   1.245   0.195   2.311  2242.8  2330.5    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.3364 22222222222232299999999999
       3       1      16      16  272.80   272.8  0.6250 34.5976 34.5954   222.7   221.7   92.23   32.32    0.02    2.18   1.769   0.921   0.143   1.750  2248.0  2348.6    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.6133 22222222222232499999999999
       3       1      15      15  349.40   349.4  0.7826 34.6369 34.6378   212.8   213.4   96.12   32.21    0.01    2.18   1.301   0.672   0.085   1.286  2252.2  2353.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.7670 22222222222232299999999999
       3       1      14      14  449.40   449.4  0.7204 34.6555 34.6551   212.3   212.5  100.84   32.17    0.00    2.19   1.102   0.570   0.072   1.135  2255.2  2369.4    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.7000 22222222222232299999999999
       3       1      13      13  548.90   548.9  0.6001 34.6593 34.6594   212.5   213.2  104.66   32.28    0.00    2.20   1.030   0.534   0.068   1.075  2256.2  2358.2    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.5754 22222222222232299999999999
       3       1      12      12  649.50   649.5  0.6273 34.6713 34.6708   211.7   210.8  107.47   32.28    0.00    2.19   0.856   0.442   0.038   0.826  2257.9  2367.7    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.5972 22222222222232299999999999
       3       1      11      11  748.50   748.5  0.5728 34.6738 34.6735   210.0   210.8  109.74   32.34    0.00    2.19   0.745   0.388   0.047   0.812  2256.5  2354.9    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.5379 22222222222232299999999999
       3       1      10      10  847.50   847.5  0.5403 34.6776 34.6773   211.1   210.2  112.23   32.48    0.00    2.21   0.705   0.359   0.026   0.778  2256.2  2350.1    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.5003 22222222222232299999999999
       3       1       9       9  998.80   998.8  0.4617 34.6777 34.6789   212.1   210.9  114.89   32.59    0.00    2.22   0.634   0.321   0.030   0.633  2258.8  2362.9    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.4138 22222222222232299999999999
       3       1       8       8 1198.50  1198.5  0.3868 34.6788 34.6781   212.7   212.0  117.78   32.67    0.00    2.24   0.577   0.287   0.016   0.630  2258.5    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.3280 22222222222232599999999999
       3       1       7       7 1398.80  1398.8  0.3057 34.6773 34.6779   213.8   213.1  120.25   32.78    0.00    2.25   0.522   0.265   0.014   0.599  2259.6  2361.6    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.2355 22222222222232299999999999
       3       1       6       6 1648.00  1648.0  0.2094 34.6748 34.6747   217.0   216.6  122.43   32.76    0.00    2.25   0.532   0.264   0.008   0.612  2258.1  2361.6    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.1244 22222222222232299999999999
       3       1       5       5 1948.90  1948.9  0.0900 34.6702 34.6702   221.8   222.0  123.30   32.71    0.00    2.25   0.612   0.303   0.024   0.666  2257.5  2357.1    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.0135 22222222222232299999999999
       3       1       4       4 2248.10  2248.1  0.0013 34.6668 34.6663   225.3   225.3  122.37   32.58    0.00    2.24   0.711   0.355   0.029   0.800  2256.6  2357.1    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.1222 22222666622232299999999999
       3       1       3       3 2549.10  2549.1 -0.0740 34.6636 34.6628   228.8   228.8  123.01   32.54    0.00    2.25   0.792   0.391   0.032   0.779  2254.4  2361.8    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.2189 22222666622232299999999999
       3       1       2       2 2900.50  2900.5 -0.1305 34.6609 34.6598   232.6   232.2  122.32   32.45    0.00    2.24   0.898   0.440   0.037   0.888  2255.9  2361.6    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.3025 22222666622232299999999999
       3       1       1       1 3131.60  3131.6 -0.1925 34.6581 34.6574   236.5   236.1  120.35   32.34    0.00    2.22   1.011   0.498   0.053   0.963  2252.4    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.3827 22222666622232599999999999
       4       1      24      24   14.00    14.0  1.4632 34.0576 34.0598   335.9   334.6   50.27   23.69    0.31    1.54  -9.000  -9.000  -9.000  -9.000  2164.4  2305.5    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.4626 22222222255552299999999999
       4       1      23      23   39.60    39.6  1.4661 34.0574 34.0590   335.7   334.8   50.29   23.71    0.31    1.54  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.4642 22222222299999999999999999
       4       1      22      22   63.90    63.9  0.9262 34.0809 34.0803   336.0   336.7   55.12   24.47    0.31    1.63  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.9235 22222222299999999999999999
       4       1      21      21   90.40    90.4 -0.5358 34.1993 34.1968   322.5   320.8   69.24   28.35    0.26    1.99   5.695   3.009   0.516   5.747    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.5385 22222222222249999999999999
       4       1      20      20  114.00   114.0 -0.1642 34.2976 34.2937   291.6   292.0   75.61   31.76    0.18    2.18  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.1681 22222222299999999999999999
       4       1      19      19  133.20   133.2 -0.0049 34.3466 34.3464   276.6   280.8   75.56   31.74    0.18    2.19  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.0097 22222222299999999999999999
       4       1      18      18  174.80   174.8  0.4221 34.4464 34.4448   247.2   244.5   80.02   32.87    0.01    2.23   3.045   1.615   0.276   3.115  2236.1  2325.3    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.4151 22222222222232299999999999
       4       1      17      17  223.00   223.0  0.7544 34.5149 34.5149   225.8   226.7   82.76   32.97    0.01    2.25  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.7448 22222222299999999999999999
       4       1      16      16  273.90   273.9  0.7446 34.5486 34.5455   223.5   223.8   85.13   32.68    0.01    2.23   2.088   1.100   0.183   2.161  2245.7  2334.2    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.7326 22222222222232299999999999
       4       1      15      15  348.10   348.1  1.0292 34.6128 -9.0000   224.0    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.0129 92929999999999999999999999
       4       1      14      14  448.00   448.0  1.0860 34.6445 34.6488   206.6   203.8   92.80   32.26    0.01    2.21   1.025   0.534   0.078   1.046  2254.8    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.0644 22222222222232599999999999
       4       1      13      13  549.20   549.2  1.0407 34.6576 34.6573   199.9   205.5   95.43   32.13    0.01    2.20  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.0139 22222222299999999999999999
       4       1      12      12  648.70   648.7  1.0064 34.6714 34.6716   205.6   205.6   98.63   32.04    0.01    2.21  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.9744 22222222299999999999999999
       4       1      11      11  749.90   749.9  0.8636 34.6739 34.6740   207.8   208.0  102.12   32.04    0.01    2.22  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.8268 22222222299999999999999999
       4       1      10      10  849.80   849.8  0.8569 34.6839 34.6840   208.3   206.8  105.18   32.02    0.00    2.21   0.645   0.336   0.042   0.654  2256.8    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.8145 22222222222232599999999999
       4       1       9       9  998.00   998.0  0.7787 34.6891 34.6941   210.3   207.2  109.02   32.03    0.00    2.20  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.7282 22222222299999999999999999
       4       1       8       8 1200.30  1200.3  0.6195 34.6838 34.6842   210.9   210.0  111.98   32.18    0.00    2.19  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.5583 22222222299999999999999999
       4       1       7       7 1399.60  1399.6  0.5117 34.6821 34.6850   212.7   212.0  114.75   32.32    0.00    2.19   0.581   0.296   0.046   0.605    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.4391 22222222222239999999999999
       4       1       6       6 1650.00  1650.0  0.4148 34.6817 34.6823   214.8   213.9  117.33   32.38    0.00    2.19  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.3270 22222222299999999999999999
       4       1       5       5 1948.10  1948.1  0.2658 34.6762 34.6760   218.0   218.0  119.15   32.43    0.00    2.18   0.585   0.291   0.026   0.596    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.1597 22222222222239999999999999
       4       1       4       4 2249.50  2249.5  0.1551 34.6716 34.6717   221.5   221.0  120.85   32.52    0.00    2.23  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.0288 22222666699999999999999999
       4       1       3       3 2549.70  2549.7  0.0517 34.6675 34.6678   224.7   224.9  121.90   32.52    0.00    2.24  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.0957 22222666699999999999999999
       4       1       2       2 2848.20  2848.2 -0.0152 34.6643 34.6638   226.8   227.6  122.61   32.45    0.01    2.22   0.797   0.393   0.047   0.846  2258.0  2348.4    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.1855 22222666622232299999999999
       4       1       1       1 3188.00  3188.0 -0.0456 34.6624 34.6630   227.3   224.3  122.91   32.47    0.01    2.22   0.849   0.414   0.045   0.872    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.2442 22223666622239999999999999
       5       1       6       6 2697.90  2697.9  0.1700 34.6706 -9.0000   222.9    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.0082 22929999999999999999999999
       5       1       5       5 2698.40  2698.4  0.1697 34.6707 -9.0000   222.9    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.0080 22929999999999999999999999
       5       1       3       3 3098.30  3098.3  0.0624 34.6657 -9.0000   227.2    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.1309 22929999999999999999999999
       5       1       4       4 3098.70  3098.7  0.0623 34.6656 -9.0000   227.2    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.1310 22929999999999999999999999
       5       1       2       2 3602.50  3602.5  0.0346 34.6630 -9.0000   229.3    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.2038 22929999999999999999999999
       5       1       1       1 3602.70  3602.7  0.0343 34.6631 -9.0000   229.3    -9.0   -9.00   -9.00   -9.00   -9.00  -9.000  -9.000  -9.000  -9.000    -9.0    -9.0    -9.0   20.00 -9.0000   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -0.2041 22929999999999999999999999
       5       2      36      36    3.30     3.3  1.8630 34.0088 -9.0000   337.2   337.4   -9.00   -9.00   -9.00   -9.00   6.040   3.209   0.541   6.394  2148.9  2304.0   703.6   20.00  7.7572   25.00   49.34  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.8628 22922999922246222299999999
       5       2      35      35   10.10    10.1  1.8554 34.0086 -9.0000   337.2   337.3   -9.00   -9.00   -9.00   -9.00   6.039   3.205   0.541   6.463  2147.4  2302.8   706.5   20.00  7.7583   25.00   -9.00   -91.9     3.1    1.62 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.8549 22922999922242626922999999
       5       2      34      34   21.10    21.1  1.8350 34.0085 34.0096   337.2   337.4   28.51   22.38    0.35    1.29   6.054   3.217   0.528   6.411  2148.1  2302.5   703.4   20.00 -9.0000   25.00   48.34  -999.0    -9.0   -9.00  0.1230  0.0890  0.0520  0.0340  0.0142  0.0153  1.8339 22222222222242225299222222
       5       2      33      33   39.30    39.3  1.8290 34.0085 34.0096   337.0   337.2   28.49   22.37    0.35    1.30   5.990   3.188   0.564   6.621  2147.9  2303.5   706.3   20.00  7.7636   25.00   46.71  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.8270 22222222222242222299999999
       5       2      32      32   60.40    60.4  1.8090 34.0083 34.0112   337.5   337.2   28.89   22.42    0.35    1.30   6.052   3.223   0.538   6.529  2149.4  2301.3   717.1   20.00  7.7562   25.00   45.72   -99.3     2.7    1.61 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.8059 22222222222242222222999999
       5       2      31      31   79.70    79.7  0.4308 34.1095 34.1121   332.0   355.2   51.57   25.02    0.37    1.73  -9.000  -9.000  -9.000  -9.000  2180.8  2309.2    -9.0   20.00  7.7057   25.00   44.31  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.4277 22223222299992392299999999
       5       2      30      30   99.60    99.6  0.1145 34.1677 34.1693   307.2   309.5   56.70   28.57    0.25    1.97   5.440   2.854   0.475   5.558  2196.6  2309.0   931.0   20.00  7.6543   25.00   43.13  -118.2     2.6    1.01 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.1109 22222222222242222222999999
       5       2      29      29  123.90   123.9  0.6741 34.2598 34.2625   269.7   262.6   61.58   31.97    0.19    2.14   4.002   2.111   0.343   4.125  2216.0  2308.4    -9.0   20.00  7.6031   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  0.6690 22222222222232292999999999
       5       2      28      28  149.90   149.9  1.0039 34.3240 34.3242   242.0   240.2   65.13   33.17    0.10    2.21   3.254   1.712   0.268   3.405  2226.3  2315.5  1127.7   20.00  7.5833   25.00   42.39  -133.7     3.2    0.71  0.1200  0.0820  0.0430  0.0290  0.0163  0.0185  0.9973 22222222222232222222222222
       5       2      27      27  175.20   175.2  1.2393 34.3935 34.3933   223.3   219.7   69.66   33.96    0.01    2.26  -9.000  -9.000  -9.000  -9.000  2235.4  2316.2    -9.0   20.00  7.5687   25.00   -9.00  -999.0    -9.0   -9.00 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.2311 22222222299992292999999999
       5       2      26      26  199.90   199.9  1.5485 34.4574 34.4587   201.3   201.3   73.36   34.29    0.01    2.28   1.863   0.958   0.127   2.046  2243.6  2322.6  1204.6   20.00  7.5627   25.00   42.39  -139.9     2.9    0.57 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.5386 22222222222232222222999999
       5       2      25      25  250.20   250.2  1.7664 34.5206 34.5201   185.7   187.2   76.89   34.35    0.02    2.28   1.301   0.665   0.078   1.456  2249.8  2328.3    -9.0   20.00  7.5592   25.00   41.55  -151.3     2.9    0.53 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000 -9.0000  1.7534 22222222266662292222999999
       5       2      24      24  300.10   300.1  1.9195 34.5705 34.5700   180.6   179.9   79.68   34.09    0.01    2.26   0.865   0.440   0.042   1.058  2253.7  2333.7  1207.2   20.00  7.5646   25.00   40.60  -149.7     2.3    0.51  0.1420  0.1000  0.0540  0.0380  0.0145  0.0164  1.9034 22222222222232222222222222
       5       2      23      23  349.80   349.8  1.9307 34.6036 34.6038   179.8   177.5   82.10   33.78    0.03    2.24   0.688   0.354   0.024   0.851  2254.9  2336.2    -9.0   20.00  7.5668   25.00   40.48  -161.3     2.6    0.49  0.1390  0.0980  0.0510  0.0360  0.0151  0.0171  1.9117 22222222222232292222222222
